id_restaurant,label,food_type,city,rest_county,rest_region,street_num,street_name,review
6555,taqueria cha-cha-cha,mexican,brentwood,contra costa county,bay area,8335,brentwood blvd ste b,2.5
6556,el patio taqueria,mexican,burlingame,san mateo county,bay area,1419,burlingame ave,2.3
6557,el torito,mexican,burlingame,san mateo county,bay area,1590,bayshore hwy,2.8
6559,mexico city tacos,mexican,burlingame,san mateo county,bay area,1159,california dr,1.5
6560,las brasas,mexican,calistoga,napa county,napa valley,1350,lincoln ave,2
6561,morenos,mexican,calistoga,napa county,napa valley,1428,lincoln ave,2
6564,el toreo,mexican,campbell,santa clara county,bay area,2298,s bascom ave,2
6568,taco bravo of campbell,mexican,campbell,santa clara county,bay area,1950,s bascom ave,3.3
6570,el-toro bravo,mexican,capitola,unknown,bay area,123,monterey ave,2
6571,mexicali taqueria,mexican,capitola,unknown,bay area,3555,clares st ste ll,2
6572,burrito shops inc,mexican,castro valley,alameda county,bay area,3843,castro valley blvd,3
6574,don jose's,mexican,castro valley,alameda county,bay area,3430,village dr,2.6
6575,pancho's homemade mexican food,mexican,castro valley,alameda county,bay area,2788,castro valley blvd,2.3
6576,tacos uruapan taqueria,mexican,castro valley,alameda county,bay area,22343,redwood rd,2
6577,alfonsos mexican restaurant,mexican,castroville,monterey county,monterey,11252,merritt st,2
6578,betos taqueria bar & pool,mexican,castroville,monterey county,monterey,10499,merritt st,2
6580,margaritas taqueria,mexican,castroville,monterey county,monterey,10680,merritt st,2
6582,c c oles,mexican,concord,contra costa county,bay area,4633,clayton rd,2.5
6583,el faro mexican fast food,mexican,concord,contra costa county,bay area,2280,monument blvd,2.3
6588,guadalajara grill,mexican,concord,contra costa county,bay area,5400,ygnacio valley rd ste b-6,3.2
6590,las flautas,mexican,concord,contra costa county,bay area,3601,dumbarton st,2
6594,rancho grande,mexican,concord,contra costa county,bay area,1960,concord ave,2.7
6595,salsas gourmet mexican food,mexican,concord,contra costa county,bay area,785,oak grove rd ste e4,2
6597,taquerea de-marin & de-walnut,mexican,concord,contra costa county,bay area,1847,willow pass rd,2
6603,el torito,mexican,daly city,san mateo county,bay area,379,gellert blvd,2.3
6605,taqueria morelos,mexican,daly city,san mateo county,bay area,2,chester st,2
6606,taqueria taconazo,mexican,daly city,san mateo county,bay area,7384,mission st,2
6609,high tech burrito corporation,mexican,danville,contra costa county,bay area,202,sycamore valley rd w,3.5
6614,el torito,mexican,dublin,alameda county,bay area,7202,amador plaza rd,1.5
6615,taqueria azteca,mexican,dublin,alameda county,bay area,7155,amador plaza rd,2
6617,belia's mexican food & video,mexican,east palo alto,san mateo county,bay area,641,donohoe st,2
6620,maria's taqueria,mexican,east palo alto,san mateo county,bay area,2150,university ave,2
6621,tacos jalapa,mexican,east palo alto,san mateo county,bay area,960,oconnor st,2
6622,best burritos,mexican,el cerrito,contra costa county,bay area,10390,san pablo ave,2
6625,el sobrante,mexican,el sobrante,contra costa county,bay area,3873,san pablo dam rd,2
6626,el sobrante,mexican,el sobrante,contra costa county,bay area,3873,san pablo dam rd,2
6628,la chalupa restaurant,mexican,emeryville,alameda county,bay area,1092,43rd st apt c,2
6630,azteca,mexican,fairfield,solano county,bay area,1731,n texas st,2
6632,chevys mexican restaurant,mexican,fairfield,solano county,bay area,1730,travis blvd,2.3
6637,puerto vallarta,mexican,fairfield,solano county,bay area,720,madison st,2
6638,quinto patio taqueria,mexican,fairfield,solano county,bay area,3505,norwalk pl,2
6640,el torito,mexican,foster city,san mateo county,bay area,350,foster city blvd,2
6641,mama lupe taqueria,mexican,foster city,san mateo county,bay area,NULL,NULL,2
6642,taco loco,mexican,foster city,san mateo county,bay area,NULL,NULL,2
6646,cocina mexico,mexican,fremont,alameda county,bay area,46663,mission blvd,2.3
6649,el patio restaurant,mexican,fremont,alameda county,bay area,4572,glenmoor mall,2.8
6653,la cumbre,mexican,fremont,alameda county,bay area,555,mowry ave,2
6654,mi pueblo restaurant,mexican,fremont,alameda county,bay area,41025,fremont blvd # a,2
6656,rock n tacos,mexican,fremont,alameda county,bay area,3283,walnut ave,2
6658,super taco,mexican,fremont,alameda county,bay area,40798,fremont blvd,2
6660,taqueria el urge,mexican,fremont,alameda county,bay area,38003,mission blvd # b,2
6661,taqueria los gallos,mexican,fremont,alameda county,bay area,39459,fremont blvd,3.2
6665,super taqueria restaurants,mexican,gilroy,santa clara county,bay area,401,e 10th st,2.5
6668,happy taco,mexican,half moon bay,san mateo county,bay area,184,san mateo rd,1.7
6670,spanish town mexican restaurant,mexican,half moon bay,san mateo county,bay area,515,church st,3.3
6671,taqueria eduardo,mexican,half moon bay,san mateo county,bay area,360,grand blvd,3
6672,taqueria la mexicana,mexican,half moon bay,san mateo county,bay area,250,cabrillo hwy s,2
6677,el-rinconcito mexicano,mexican,hayward,alameda county,bay area,114,a st,2
6678,el taco,mexican,hayward,alameda county,bay area,27915,mission blvd,2.4
6679,el taquito,mexican,hayward,alameda county,bay area,22354,mission blvd,3.3
6680,la imperial,mexican,hayward,alameda county,bay area,948,c st,3.6
6681,la pinata,mexican,hayward,alameda county,bay area,904,rose st,3
6682,la tapatia mexican restaurant,mexican,hayward,alameda county,bay area,555,w tennyson rd,2
6683,las casuelas grill restaurant,mexican,hayward,alameda county,bay area,28257,mission blvd,2
6684,little mexico,mexican,hayward,alameda county,bay area,465,w a st,2
6685,los compadres,mexican,hayward,alameda county,bay area,944,c st,2.8
6686,los dos gallos,mexican,hayward,alameda county,bay area,27702,orlando ave,2
6687,los planes de renderos,mexican,hayward,alameda county,bay area,25140,mission blvd,2
6688,mexicali rose of hayward,mexican,hayward,alameda county,bay area,29097,mission blvd,2
6692,palm villa,mexican,hayward,alameda county,bay area,25088,hesperian blvd,2
6693,pepe's restaurant,mexican,hayward,alameda county,bay area,2613,oliver dr,2
6695,taco express,mexican,hayward,alameda county,bay area,225,w winton ave ste 219,2
6696,tacos uruapan,mexican,hayward,alameda county,bay area,27907,thackeray way,2
6697,taqueria arandas,mexican,hayward,alameda county,bay area,512,w tennyson rd,2
6700,taqueria estrella,mexican,hayward,alameda county,bay area,22767,watkins st,2
6701,taqueria senaida's,mexican,hayward,alameda county,bay area,150,w tennyson rd,2.3
6703,progreso tamale parlor,mexican,hollister,san benito county,northern california,230,3rd st,2
6705,super taqueria restaurant,mexican,hollister,san benito county,northern california,460,tres pinos rd,2.3
6706,c c ole,mexican,lafayette,contra costa county,bay area,3196,lucas cir,2
6708,anita's taqueria,mexican,livermore,alameda county,bay area,2124,railroad,3.3
6709,casa orozco,mexican,livermore,alameda county,bay area,325,s l st,2
6710,elsy's tagueria,mexican,livermore,alameda county,bay area,2130,1st st,2
6712,pollo salsa,mexican,livermore,alameda county,bay area,211,n p st,2
6713,casa lupe,mexican,los altos,santa clara county,bay area,185,main st,1.7
6717,roohs cafe salsa,mexican,los gatos,santa clara county,bay area,NULL,NULL,2.3
6718,chicken asado,mexican,martinez,contra costa county,bay area,1311,pine st,2
6721,old garcias restaurant,mexican,martinez,contra costa county,bay area,309,warmcastle ct,2
6722,aguililla mexican market & del,mexican,menlo park,san mateo county,bay area,3250,middlefield rd,2
6724,el rincon tarasco,mexican,menlo park,san mateo county,bay area,3200,middlefield rd,2
6726,ridgeside cafe,mexican,menlo park,san mateo county,bay area,3140,alpine rd,3
6727,taqueria apatzingan,mexican,menlo park,san mateo county,bay area,3305,middlefield rd,2
6731,barrio fiesta restaurant,mexican,milpitas,santa clara county,bay area,1790,milmont dr,2
6736,la mission taqueria,mexican,milpitas,santa clara county,bay area,1466,n milpitas blvd,2
6737,lina's place,mexican,milpitas,santa clara county,bay area,1362,s. main,3
6738,los reyes taqueria restaurant,mexican,milpitas,santa clara county,bay area,100,dempsey rd,2
6746,sinaloa restaurant,mexican,morgan hill,santa clara county,bay area,19210,monterey rd,3.4
6747,super taqueria restaurants,mexican,morgan hill,santa clara county,bay area,15840,monterey rd,3.4
6748,el gran amigo taqueria,mexican,moss beach,san mateo county,bay area,NULL,NULL,2.3
6750,bueno bueno,mexican,mountain view,santa clara county,bay area,1477,plymouth st,2.7
6751,chapala mexican restaurant,mexican,mountain view,santa clara county,bay area,166,oak st,3
6754,fiesta del mar,mexican,mountain view,santa clara county,bay area,1005,n. shoreline blvd.,2.7
6755,garcia's taqueria,mexican,mountain view,santa clara county,bay area,1929,latham st,2
6756,la costena,mexican,mountain view,santa clara county,bay area,2078,old middlefield rd,4.2
6757,rooh's cafe,mexican,mountain view,santa clara county,bay area,650,castro st.,2.7
6758,taqueria labamba,mexican,mountain view,santa clara county,bay area,2058,old middlefield way,3.8
6759,una mas,mexican,mountain view,santa clara county,bay area,825,e el camino real,1.7
6763,red hen cantina,mexican,napa,napa county,napa valley,5091,saint helena hwy,2.7
6767,taqueria michoacan,mexican,napa,napa county,napa valley,2053,wilkins ave apt 45,2
6770,casa la palma restaurant,mexican,newark,alameda county,bay area,7383,thornton ave,2.8
6776,taqueria los gallos,mexican,newark,alameda county,bay area,35232,newark blvd,2.5
6782,cactus taqueria,mexican,oakland,alameda county,bay area,5525,college ave,3.5
6785,cesare's,mexican,oakland,alameda county,bay area,2820,mountain blvd,2.5
6786,cielito lindo taqueria,mexican,oakland,alameda county,bay area,3805,foothill blvd,2
6787,club tejano,mexican,oakland,alameda county,bay area,925,high st,2
6788,echale salsa,mexican,oakland,alameda county,bay area,4293,piedmont ave,2
6791,el mezon restuarant,mexican,oakland,alameda county,bay area,3842,e 14th st,2
6792,el nido express,mexican,oakland,alameda county,bay area,1615,clay st,2
6796,el tapatio,mexican,oakland,alameda county,bay area,3030,bona st,2
6797,el torero club,mexican,oakland,alameda county,bay area,2298,san pablo ave,2
6798,el torito restaurants,mexican,oakland,alameda county,bay area,67,jack london sq,1.4
6801,jalisco restaurant,mexican,oakland,alameda county,bay area,1721,e 14th st,2
6803,juanitas restaurant,mexican,oakland,alameda county,bay area,1734,webster st,2
6805,la fiesta brava restaurant,mexican,oakland,alameda county,bay area,1462,high st,2
6808,la mancha,mexican,oakland,alameda county,bay area,4010,macarthur blvd,2
6809,la mexicana,mexican,oakland,alameda county,bay area,3930,e 14th st,2
6810,la morena restaurant,mexican,oakland,alameda county,bay area,3801,e 12th st,2
6812,la ultima,mexican,oakland,alameda county,bay area,3220,wisconsin st,2.8
6813,las palmas,mexican,oakland,alameda county,bay area,4390,telegraph ave # g,2
6814,lisa's happy burrito,mexican,oakland,alameda county,bay area,1616,webster st,2
6815,loeras burrito shop,mexican,oakland,alameda county,bay area,2635,san pablo ave,2
6817,los cocos restaurant,mexican,oakland,alameda county,bay area,1449,fruitvale ave,2
6818,los dos hermanos,mexican,oakland,alameda county,bay area,2331,e 14th st,2
6820,los paloma restaurant,mexican,oakland,alameda county,bay area,2815,e 23rd st,2
6821,los tres amigos,mexican,oakland,alameda county,bay area,2001,e 14th st,2
6824,mi casita restaurant,mexican,oakland,alameda county,bay area,1001,fruitvale ave,2
6828,playa azul,mexican,oakland,alameda county,bay area,2818,e 14th st,2
6830,tacos tio tono,mexican,oakland,alameda county,bay area,4021,e 14th st,2
6831,taqueria,mexican,oakland,alameda county,bay area,3433,e 14th st,2
6833,taqueria las comadres,mexican,oakland,alameda county,bay area,2105,macarthur blvd,2
6834,taqueria lorenas,mexican,oakland,alameda county,bay area,7001,e 14th st,2
6837,the burrito shop,mexican,oakland,alameda county,bay area,412,15th st,2
6842,casa nava restaurant,mexican,pacifica,san mateo county,bay area,50,eureka sq,3
6843,el grano de oro restaurant,mexican,pacifica,san mateo county,bay area,1710,francisco blvd,2.3
6847,andale taqueria,mexican,palo alto,santa clara county,bay area,209,university ave,3.3
6848,compadres mexican bar & grill,mexican,palo alto,santa clara county,bay area,3877,el camino real,2.6
6849,palo alto sol,mexican,palo alto,santa clara county,bay area,408,california ave,3.6
6850,pollo's,mexican,palo alto,santa clara county,bay area,543,emerson blvd.,2.9
6852,una mas,mexican,palo alto,santa clara county,bay area,244,stanford shopping ctr,2.3
6853,las palmas number nine,mexican,piedmont,alameda county,bay area,1150,oakland ave,2
6854,alfonso's,mexican,pinole,contra costa county,bay area,624,san pablo ave,3
6856,the red onion,mexican,pinole,contra costa county,bay area,2870,pinole valley rd,2
6857,birrieria & taqueria yahualica,mexican,pittsburg,contra costa county,bay area,31,alves ln,2
6859,el taco loco,mexican,pittsburg,contra costa county,bay area,950,west st,2
6860,frito bandido,mexican,pittsburg,contra costa county,bay area,2447,willow pass rd,2
6861,los medanos comm hosp,mexican,pittsburg,contra costa county,bay area,2311,loveridge rd,2
6862,los medanos lanes cafe,mexican,pittsburg,contra costa county,bay area,1411,e leland rd,2
6863,los panchos,mexican,pittsburg,contra costa county,bay area,4353,oakdale pl,2
6865,super taco,mexican,pittsburg,contra costa county,bay area,295,w 10th st,2
6868,chevys mexican restaurant,mexican,pleasant hill,contra costa county,bay area,650,ellinwood way,3
6870,mexican burritos,mexican,pleasant hill,contra costa county,bay area,2101,contra costa blvd,2
6871,mi casita,mexican,pleasant hill,contra costa county,bay area,508,contra costa blvd ste q,2
6872,albertos cantina,mexican,pleasanton,alameda county,bay area,435,main st,2.2
6873,chevys mexican restaurant,mexican,pleasanton,alameda county,bay area,5877,owens dr,3.1
6875,hacienda del sol,mexican,pleasanton,alameda county,bay area,625,main st,2
6876,mexico lindo restaurants inc,mexican,pleasanton,alameda county,bay area,6690,koll center pky,2.7
6878,the burrito stop,mexican,pleasanton,alameda county,bay area,929,main st # b,2
6879,amelia's restaurant,mexican,redwood city,san mateo county,bay area,2042,broadway,3.2
6883,karlita's taco place,mexican,redwood city,san mateo county,bay area,512,woodside rd,2.5
6884,la hacienda taqueria,mexican,redwood city,san mateo county,bay area,895,2nd ave,2
6887,los dos amigos,mexican,redwood city,san mateo county,bay area,828,5th ave,2
6889,mariscos taqueria sirena rosa,mexican,redwood city,san mateo county,bay area,2601,middlefield rd,2
6890,mexicali grill,mexican,redwood city,san mateo county,bay area,3203,oak knoll dr,2
6892,rosita,mexican,redwood city,san mateo county,bay area,1615,hudson st apt 1,2.7
6894,tacos el camino,mexican,redwood city,san mateo county,bay area,2627,el camino real,2
6895,tacos la pachanga,mexican,redwood city,san mateo county,bay area,3102,middlefield rd,2
6896,taqueria 3 hermanos,mexican,redwood city,san mateo county,bay area,3432,bay rd,2
6899,chapala's mexican cafe,mexican,richmond,contra costa county,bay area,201,tweksbury ave.,2
6902,el-tumi restaurant,mexican,richmond,contra costa county,bay area,6332,jerilynn ave,2
6904,hacienda restaurant,mexican,richmond,contra costa county,bay area,12020,san pablo ave,2
6907,taqueria labamba,mexican,richmond,contra costa county,bay area,12345,san pablo ave,2.8
6909,burrito palace,mexican,rio vista,solano county,bay area,133,main st,2
6911,3 amigos,mexican,south san francisco,san mateo county,bay area,206,grand ave,2
6912,angelas taqueria,mexican,south san francisco,san mateo county,bay area,1158,mission rd,2
6914,chevys mexican restaurant,mexican,south san francisco,san mateo county,bay area,141,hickey blvd,2
6916,los metates taqueria,mexican,south san francisco,san mateo county,bay area,231,lux ave,2
6917,maria's mexican restaurant,mexican,south san francisco,san mateo county,bay area,205,grand ave,2
6919,taqueria la morena,mexican,south san francisco,san mateo county,bay area,319,baden ave,3
6920,ana's cantina,mexican,saint helena,napa county,napa valley,1205,main st,2
6921,garcia's mexican restaurant,mexican,san bruno,san mateo county,bay area,1202,el camino real,2
6923,la taqueria,mexican,san bruno,san mateo county,bay area,404,san bruno ave w,2
6926,bad man jose's,mexican,san francisco,san francisco county,bay area,4077,18th,2.6
6927,cadillac bar,mexican,san francisco,san francisco county,bay area,325,minna,2.2
6929,casa aguila,mexican,san francisco,san francisco county,bay area,1240,noriega,3.7
6930,cazadores mexican food,mexican,san francisco,san francisco county,bay area,2455,noriega,2
6935,compadres mexican bar & grill,mexican,san francisco,san francisco county,bay area,900,north point,2
6936,corona bar & grill,mexican,san francisco,san francisco county,bay area,88,cyril magnin,2
6937,cucous' restaurant,mexican,san francisco,san francisco county,bay area,488,haight,2
6938,don ramon's,mexican,san francisco,san francisco county,bay area,225,11th,2.7
6940,el toreador fonda mejicana west portal,mexican,san francisco,san francisco county,bay area,50,west portal avenue,2.3
6942,el toro taqueria,mexican,san francisco,san francisco county,bay area,598,valencia,3
6943,la barca,mexican,san francisco,san francisco county,bay area,2036,lombard,2.7
6944,la canasta,mexican,san francisco,san francisco county,bay area,3006,buchanan,2.7
6945,la canasta,mexican,san francisco,san francisco county,bay area,2219,filbert,2.7
6946,la placita mexicatessen,mexican,san francisco,san francisco county,bay area,2531,san bruno avenue,2
6947,la posada,mexican,san francisco,san francisco county,bay area,2298,fillmore,2.8
6948,la rondalla restaurant-food to go,mexican,san francisco,san francisco county,bay area,901,valencia,2
6949,la taqueria,mexican,san francisco,san francisco county,bay area,2889,mission,3.8
6950,la taqueria menudo,mexican,san francisco,san francisco county,bay area,4591,mission,2.3
6955,mercedes restaurant,mexican,san francisco,san francisco county,bay area,653,commercial,3.3
6956,mom is cooking,mexican,san francisco,san francisco county,bay area,1166,geneva avenue,2.4
6957,muchacho's on 18th street,mexican,san francisco,san francisco county,bay area,4238,18th,2
6962,roosevelt tamale parlor,mexican,san francisco,san francisco county,bay area,2817,24th,2
6963,stonestown galleria,mexican,san francisco,san francisco county,bay area,3251,20th avenue,2.6
6965,taco express,mexican,san francisco,san francisco county,bay area,969,sutter,2
6966,taco loco,mexican,san francisco,san francisco county,bay area,3306,mission,2.5
6967,taqueria la paz,mexican,san francisco,san francisco county,bay area,305,turk,2
6969,taqueria tepa,mexican,san francisco,san francisco county,bay area,2198,folsom,2
6971,wa-ha-ka oaxaca mexican grill,mexican,san francisco,san francisco county,bay area,2141,polk,2.6
6973,azteca restaurant,mexican,san jose,santa clara county,bay area,2270,monterey hwy,2
6974,bakery & taqueria nayarit,mexican,san jose,santa clara county,bay area,22,n jackson ave,2
6976,casa castillo mexican restaurant,mexican,san jose,santa clara county,bay area,200,s 1st st,2.8
6977,chevys mexican restaurant,mexican,san jose,santa clara county,bay area,5305,almaden expy,2.6
6979,don panchos taqueria,mexican,san jose,santa clara county,bay area,1056,leigh ave,2
6983,el amigo restaurant,mexican,san jose,santa clara county,bay area,806,sylvandale ave,2
6984,el cerrito bar,mexican,san jose,santa clara county,bay area,1948,alum rock ave,2
6988,el mexicano taqueria,mexican,san jose,santa clara county,bay area,1102,bird ave,2.3
6991,el palenzque taqueria,mexican,san jose,santa clara county,bay area,235,e julian st,2
6992,el paseo,mexican,san jose,santa clara county,bay area,1709,tully rd,2
6994,el sombrero restaurant,mexican,san jose,santa clara county,bay area,555,mill pond dr,2
6996,el taco rico,mexican,san jose,santa clara county,bay area,1495,the alameda,2
6999,el tarasco mexican food,mexican,san jose,santa clara county,bay area,1905,baker pl,2.7
7001,fiesta hut,mexican,san jose,santa clara county,bay area,1100,n 1st st # e,2
7002,gabbys taqueria,mexican,san jose,santa clara county,bay area,3975,senter rd # 108,2
7004,la-taqueria,mexican,san jose,santa clara county,bay area,15,s 1st st,2
7005,lanita taqueria,mexican,san jose,santa clara county,bay area,2100,story rd # c,2
7009,mexico lindo restaurant,mexican,san jose,santa clara county,bay area,1415,foxworthy ave,2.3
7010,mexico lindo restaurants,mexican,san jose,santa clara county,bay area,1610,e capitol expy,2
7011,mexicolindo,mexican,san jose,santa clara county,bay area,1415,foxworthy ave,2
7014,ortegas produce and taqueria,mexican,san jose,santa clara county,bay area,1460,park ave,2
7015,paulitas cocina mexican food,mexican,san jose,santa clara county,bay area,855,n 13th st,2
7018,royal taco,mexican,san jose,santa clara county,bay area,311,n capitol ave # b,2
7019,ruthie's taqueria,mexican,san jose,santa clara county,bay area,1148,e william st,2
7021,salsa taqueria,mexican,san jose,santa clara county,bay area,2928,alum rock ave,2
7022,san jose tio nacho restaurant,mexican,san jose,santa clara county,bay area,85,s 2nd st,2
7024,super taqueria restaurants,mexican,san jose,santa clara county,bay area,476,s 10th st,3.7
7025,super taqueria restaurants,mexican,san jose,santa clara county,bay area,1095,s white rd,2.8
7029,tacos monte alban,mexican,san jose,santa clara county,bay area,454,keyes st,2
7030,taqueria california,mexican,san jose,santa clara county,bay area,461,blossom hill rd,2
7031,taqueria california,mexican,san jose,santa clara county,bay area,2055,camden ave,2
7034,taqueria el mexicano,mexican,san jose,santa clara county,bay area,1896,curtner ave # b,2
7036,taqueria garcia,mexican,san jose,santa clara county,bay area,3161,senter rd # c,2
7038,taqueria las flores,mexican,san jose,santa clara county,bay area,844,s winchester blvd,2
7039,taqueria lorena's,mexican,san jose,santa clara county,bay area,399,s 24th st,2
7041,taqueria t las flores,mexican,san jose,santa clara county,bay area,2616,union ave,2
7043,tio felipes taqueria,mexican,san jose,santa clara county,bay area,2530,berryessa rd ste 417,2
7044,tjs mexican restaurant,mexican,san jose,santa clara county,bay area,71,e san fernando st,2
7046,tlaquepaque taqueria,mexican,san jose,santa clara county,bay area,108,race st,2
7047,toros taqueria,mexican,san jose,santa clara county,bay area,3327,san felipe rd,2
7048,una mas,mexican,san jose,santa clara county,bay area,2559,n 1st st,2
7050,azteca de oro restaurant,mexican,san leandro,alameda county,bay area,16496,e 14th st,2
7052,chavas taqueria,mexican,san leandro,alameda county,bay area,14393,washington ave ste d,2
7053,chevys mexican restaurant,mexican,san leandro,alameda county,bay area,312,bay fair mall,3.2
7055,el farolito,mexican,san leandro,alameda county,bay area,13515,e 14th st,2
7059,la pequena taqueria,mexican,san leandro,alameda county,bay area,2014,marina blvd,2
7060,marina mexican restaurant,mexican,san leandro,alameda county,bay area,2144,marina blvd,2.3
7063,papa pancho's taqueria,mexican,san lorenzo,alameda county,bay area,15939,hesperian blvd,3.5
7064,ay caramba,mexican,san mateo,san mateo county,bay area,1622,palm ave,2.4
7065,miguels mexican kitchen,mexican,san mateo,san mateo county,bay area,44,hillsdale mall,2
7067,taqueria la cumbre,mexican,san mateo,san mateo county,bay area,28,n b st,3.4
7071,el bohemio,mexican,san pablo,contra costa county,bay area,1600,rumrill blvd,2
7073,la plaza del tapatio,mexican,san pablo,contra costa county,bay area,2100,broadway,2
7074,restaurant guadalajara,mexican,san pablo,contra costa county,bay area,1762,rumrill blvd,2
7075,tacos autlan,mexican,san pablo,contra costa county,bay area,1957,21st st,2
7076,taqueria mendoza,mexican,san pablo,contra costa county,bay area,2031,23rd st,2
7082,el quixote,mexican,santa clara,santa clara county,bay area,3551,homestead rd,2
7090,adelitas taqueria,mexican,santa cruz,santa cruz county,bay area,302,potrero st,2
7091,burrito & oriental express,mexican,santa cruz,santa cruz county,bay area,920,pacific ave ste 4,2
7096,super burrito,mexican,santa cruz,santa cruz county,bay area,301,la fonda ave # 5,2
7097,tacos moreno,mexican,santa cruz,santa cruz county,bay area,1053,water st,3.3
7098,taqueria pacifico,mexican,santa cruz,santa cruz county,bay area,200,mclaughlin dr ucsc merrill,2
7099,taqueria santa cruz,mexican,santa cruz,santa cruz county,bay area,2215,mission st,2.3
7102,chicken salsa,mexican,saratoga,santa clara county,bay area,12019,saratoga sunnyvale rd,3.4
7105,adelitas taqueria,mexican,soquel,unknown,bay area,4637,soquel dr,2
7106,mexico city,mexican,soquel,unknown,bay area,5050,soquel dr,2
7111,taqueria azteca,mexican,suisun city,solano county,bay area,288,sunset ave ste g,2
7112,amigo's restaurant,mexican,sunnyvale,santa clara county,bay area,1274,persian dr,2
7113,chevys mexican restaurant,mexican,sunnyvale,santa clara county,bay area,204,s. mathilda,2.9
7115,los jarritos taqueria,mexican,sunnyvale,santa clara county,bay area,1053,e el camino real,2
7116,savor mexican food,mexican,sunnyvale,santa clara county,bay area,305,n fairoaks ave,2
7119,tio felipes taqueria,mexican,sunnyvale,santa clara county,bay area,620,e evelyn ave,3.4
7121,el burrito supremo,mexican,union city,alameda county,bay area,34587,alvarado niles rd,2.3
7122,mexico lindo restaurant,mexican,union city,alameda county,bay area,33306,alvarado niles rd,2.7
7124,taqueria los portales,mexican,union city,alameda county,bay area,3980,horner st,2
7128,kenitos burrito factory,mexican,vallejo,solano county,bay area,333,tennessee st,2
7129,la bufa,mexican,vallejo,solano county,bay area,1622,sonoma blvd,2
7130,mercys taqueria,mexican,vallejo,solano county,bay area,1414,sacramento st,2
7133,tacos jalisco,mexican,vallejo,solano county,bay area,3440,sonoma blvd,2
7134,tacos jalisco,mexican,vallejo,solano county,bay area,3570,sonoma blvd,2
7135,la ultima,mexican,walnut creek,contra costa county,bay area,1516,bonanza st,2.2
7136,pepito's mexican foods,mexican,walnut creek,contra costa county,bay area,704,bancroft rd # b,2
7137,taos grill,mexican,walnut creek,contra costa county,bay area,1345,treat blvd,2
7139,the cantina,mexican,walnut creek,contra costa county,bay area,1470,n brd,3
7140,el pilon tacos restaurant,mexican,watsonville,santa cruz county,bay area,101,main st,3
7143,margarita's taqueria,mexican,watsonville,santa cruz county,bay area,73,arthur rd,2
7144,mi taqueria,mexican,watsonville,santa cruz county,bay area,2233,e lake ave ste c,2
7146,zuniga's mexican food,mexican,watsonville,santa cruz county,bay area,100,aviation way,3.3
7149,azteca tacqueria,mexican,san francisco,san francisco county,bay area,235,church st,3
7150,planet fresh gourmet burrito,mexican,pleasanton,alameda county,bay area,5548,springdale avenue,2.5
7151,pollos,mexican,cupertino,santa clara county,bay area,10525,s. de anza blvd.,3.3
7154,rosita's,mexican,alviso,santa clara county,bay area,5220,n 1st.,2.8
7155,la fiesta,mexican,mountain view,santa clara county,bay area,240,villa st,3.3
7157,rafa's mexican food & catering,mexican,cotati,sonoma county,bay area,8230,old redwood hwy,2
7158,los altos mexican food,mexican,dixon,solano county,bay area,7800,batavia rd,2
7160,forestville inn mexican restaurant,mexican,forestville,sonoma county,bay area,6625,front st,2
7162,old mexico of petaluma,mexican,petaluma,sonoma county,bay area,1484,petaluma blvd n,2
7163,playa azul marisco mexican restaurant,mexican,petaluma,sonoma county,bay area,228,petaluma boulevard,2.7
7165,sonoma taco shop,mexican,petaluma,sonoma county,bay area,953,lakeville,2
7168,taco fiesta,mexican,rohnert park,sonoma county,bay area,6650,commerce blvd,3.5
7169,taqueria el rancho,mexican,rohnert park,sonoma county,bay area,1451,southwest blvd,2
7172,celia's mexican restaurant,mexican,san rafael,marin county,bay area,1,vivian st,2.3
7173,panchitos mexican food,mexican,san rafael,marin county,bay area,667,del ganado rd,2.3
7175,acapulco mexican restaurant,mexican,santa rosa,sonoma county,bay area,505,mendocino ave,2
7177,el azteca mexican food,mexican,santa rosa,sonoma county,bay area,3260,airway dr,2
7178,el patio mexican restaurant,mexican,santa rosa,sonoma county,bay area,425,stony point rd,2
7179,fonsecas mexican cuisine,mexican,santa rosa,sonoma county,bay area,117,4th st,2
7181,oaxaca restaurant & taqueria,mexican,santa rosa,sonoma county,bay area,810,piner rd,2
7182,old mexico eastside,mexican,santa rosa,sonoma county,bay area,4501,montgomery dr,2
7185,sonoma taco shop,mexican,santa rosa,sonoma county,bay area,57,montgomery dr,2.7
7187,taco supremo restaurante,mexican,santa rosa,sonoma county,bay area,711,stony point rd,2
7189,taqueria fonseca,mexican,santa rosa,sonoma county,bay area,2765,yulupa ave,2
7192,taqueria santa r,mexican,santa rosa,sonoma county,bay area,1950,mendocino ave,2.3
7193,ochoa's mexican restaurant,mexican,sebastopol,sonoma county,bay area,775,gravenstein ave,2
7194,viva mexico,mexican,sebastopol,sonoma county,bay area,841,gravenstein hwy s,2
7197,bonanza mexican food,mexican,vallejo,solano county,bay area,105,couch st,2
7198,amigos mexican food,mexican,san francisco,san francisco county,bay area,NULL,NULL,2
7201,chavo's mexican restaurant,mexican,san francisco,san francisco county,bay area,595,bryant st,2
7204,el mexicano restaurant,mexican,san francisco,san francisco county,bay area,NULL,NULL,2
7206,margarita restaurant & taqueri,mexican,san francisco,san francisco county,bay area,2833,24th st,2
