id,city,county,region,review
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.1
134,san mateo,san mateo county,bay area,2.6
134,san mateo,san mateo county,bay area,4.0
134,san mateo,san mateo county,bay area,1.7
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.8
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.8
134,san mateo,san mateo county,bay area,1.7
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,2.8
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,1.5
134,san mateo,san mateo county,bay area,3.2
134,san mateo,san mateo county,bay area,2.4
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,3.4
134,san mateo,san mateo county,bay area,1.4
134,san mateo,san mateo county,bay area,3.3
134,san mateo,san mateo county,bay area,2.5
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,3.6
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,3.9
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,3.4
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.8
134,san mateo,san mateo county,bay area,3.4
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,3.3
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,3.1
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,3.8
134,san mateo,san mateo county,bay area,2.7
134,san mateo,san mateo county,bay area,2.3
134,san mateo,san mateo county,bay area,2.8
134,san mateo,san mateo county,bay area,3.6
134,san mateo,san mateo county,bay area,3.3
134,san mateo,san mateo county,bay area,3.0
134,san mateo,san mateo county,bay area,3.2
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
134,san mateo,san mateo county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
135,san pablo,contra costa county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,1.7
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.7
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,3.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.7
136,san rafael,marin county,bay area,1.7
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.7
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.7
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,3.4
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,3.2
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,1.7
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.7
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,3.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.8
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.9
136,san rafael,marin county,bay area,3.4
136,san rafael,marin county,bay area,2.0
136,san rafael,marin county,bay area,2.3
136,san rafael,marin county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.8
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.2
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,3.3
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.2
137,san ramon,contra costa county,bay area,2.4
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.8
137,san ramon,contra costa county,bay area,2.5
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.4
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.7
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.3
137,san ramon,contra costa county,bay area,2.7
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.5
137,san ramon,contra costa county,bay area,2.7
137,san ramon,contra costa county,bay area,2.8
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,3.7
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.2
137,san ramon,contra costa county,bay area,2.8
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,3.1
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,1.5
137,san ramon,contra costa county,bay area,2.3
137,san ramon,contra costa county,bay area,2.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,3.0
137,san ramon,contra costa county,bay area,2.6
137,san ramon,contra costa county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.5
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.6
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,1.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.4
138,santa clara,santa clara county,bay area,3.5
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,3.7
138,santa clara,santa clara county,bay area,2.2
138,santa clara,santa clara county,bay area,2.5
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.1
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,1.4
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,3.3
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,1.7
138,santa clara,santa clara county,bay area,1.7
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.2
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.5
138,santa clara,santa clara county,bay area,3.4
138,santa clara,santa clara county,bay area,2.9
138,santa clara,santa clara county,bay area,3.5
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.1
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,1.8
138,santa clara,santa clara county,bay area,3.8
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,1.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.1
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.5
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.3
138,santa clara,santa clara county,bay area,4.2
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,1.6
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.3
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,3.1
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,3.0
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,3.4
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.8
138,santa clara,santa clara county,bay area,2.7
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.0
138,santa clara,santa clara county,bay area,2.7
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.4
139,santa cruz,santa cruz county,bay area,3.2
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.4
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.4
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.3
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.2
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.7
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,1.7
139,santa cruz,santa cruz county,bay area,4.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.5
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.2
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,1.7
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.3
139,santa cruz,santa cruz county,bay area,2.5
139,santa cruz,santa cruz county,bay area,3.4
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,3.3
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.7
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,3.6
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,3.4
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.8
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.7
139,santa cruz,santa cruz county,bay area,2.7
139,santa cruz,santa cruz county,bay area,2.7
139,santa cruz,santa cruz county,bay area,3.5
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,3.0
139,santa cruz,santa cruz county,bay area,2.3
139,santa cruz,santa cruz county,bay area,2.0
139,santa cruz,santa cruz county,bay area,2.0
140,santa rosa,sonoma county,bay area,1.7
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,3.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.3
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.7
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.3
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.7
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.3
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.5
140,santa rosa,sonoma county,bay area,2.3
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,3.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.7
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.7
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
140,santa rosa,sonoma county,bay area,2.0
