resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
b9c2b03c80a8b225b24dcbe8eff35117,41671b11a7e6b88c0a35f255cfc4a103,767.0,Lakeshore Learning Materials,Books,RE687 - Matilda CD Read-Along,RE687,54.5,1.0
10274c769d0146d072efc45877f6607f,41671b11a7e6b88c0a35f255cfc4a103,767.0,Lakeshore Learning Materials,Books,RE652 - Rosa Parks CD Read-Along,RE652,40.5,1.0
860adfb13e7adcf50865ee019621ecda,41671b11a7e6b88c0a35f255cfc4a103,767.0,Lakeshore Learning Materials,Books,"RE655 - Martin Luther King, Jr. CD Read-Along",RE655,40.5,1.0
461e243fd957b54f69a8f8a052c0c1cd,41671b11a7e6b88c0a35f255cfc4a103,767.0,Lakeshore Learning Materials,Books,RE688 - Charlie and the Chocolate Factory CD Read-Along,RE688,53.5,1.0
ba30d8de76d34281ea835c0d7e88424a,41671b11a7e6b88c0a35f255cfc4a103,758.0,Barnes and Noble,Books,"Scholastic Children's Dictionary 2010 Contribution by Scholastic, Inc. Staff",9780545218580_BK,11.1,15.0
251dce0dff579bd1ffd2d1e45efe4c96,41671b11a7e6b88c0a35f255cfc4a103,767.0,Lakeshore Learning Materials,Books,RE395 - Charlotte&#8217;s Web CD Read-Along,RE395,58.5,1.0
a2f9a35b8b5e6689ac9609cf01936652,414ff6260c5966e3e2b26e3f3f98d011,755.0,Abilitations,Supplies,APRON SCHOOL SMART PRIMARY,9084962030,3.68,15.0
0a98039cbcc167c9f61767a8035fd10a,414ff6260c5966e3e2b26e3f3f98d011,178.0,Quill.com,Supplies,SARGENT ART ADULT ARTIST APRON -- Sargent Art  Aprons & Smocks; Adult Artist Apron,185JV36503,2.24,3.0
a2ad832bea9e2c5944f9d99b35646f70,414ff6260c5966e3e2b26e3f3f98d011,767.0,Lakeshore Learning Materials,Supplies,EE365 - Space-Saver Mobile Art Center,EE365,199.0,1.0
70a9f34e8af9d2d9bcf41dcff4466894,41327b40fe55ada9a660987700f6b2ba,21.0,Blick Art Materials,Supplies,ARTISTA II TEMPERA/YLW PINT,00020-4006,2.91,24.0
40bc90e9ce6780a002b97ad523e79220,41327b40fe55ada9a660987700f6b2ba,21.0,Blick Art Materials,Supplies,ARTISTA II TEMPERA/TURQ BLU PINT,00020-5116,2.91,12.0
f9e7f4588198b27ea47ac818b68ef2fe,41327b40fe55ada9a660987700f6b2ba,21.0,Blick Art Materials,Supplies,ARTISTA II TEMPERA/BLU PINT,00020-5006,2.91,24.0
e9e64133da10e9e88cda54d959642592,41327b40fe55ada9a660987700f6b2ba,21.0,Blick Art Materials,Supplies,ARTISTA II TEMPERA/RED PINT,00020-3006,2.91,24.0
ff76f71fb659c902574527c66aa7ae61,41327b40fe55ada9a660987700f6b2ba,21.0,Blick Art Materials,Supplies,ARTISTA II TEMPERA/WHT PINT,00020-1006,2.91,24.0
c1ae91aec94c316697f6337f84e3c469,41223cdca25527957bb882f99d7e880d,47.0,Scholastic Classroom Magazines,Supplies,"Inner Solar System, Scholastic News Nonfiction Readers: Grades 1â2",988906,89.0,1.0
9430fa72fdc42c6930e19203e9ca1681,41223cdca25527957bb882f99d7e880d,47.0,Scholastic Classroom Magazines,Supplies,"Outer Solar System, Scholastic News Nonfiction Readers: Grades 1â2",988905,89.0,1.0
6c255be1d592203a9b337b01946c3d8f,41223cdca25527957bb882f99d7e880d,767.0,Lakeshore Learning Materials,Supplies,NF9765 - Rainbow Sentence Strips,NF9765,4.99,5.0
cb159900337857e127b50e5df4a5408d,41223cdca25527957bb882f99d7e880d,767.0,Lakeshore Learning Materials,Supplies,CE772 - Ready-To-Go Listening Center,CE772,199.0,1.0
263f44880545aa54cef19b9eb2057a8d,41223cdca25527957bb882f99d7e880d,767.0,Lakeshore Learning Materials,Supplies,EE501 - Building Fluency Card Bank - Gr. 1-3,EE501,49.99,1.0
9708c176c52c067f2e617e235c193e29,41223cdca25527957bb882f99d7e880d,767.0,Lakeshore Learning Materials,Supplies,NF9763 - White Sentence Strips,NF9763,3.99,5.0
08aceadb5504c637a281a133efc6b355,41223cdca25527957bb882f99d7e880d,767.0,Lakeshore Learning Materials,Supplies,DD371BU - Soft Seat - Blue,DD371BU,9.99,3.0
cb1b6443d353e8ef30cfa8a54ba453e7,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH822 - Main Street Shopping: Main Idea Game - Single License CD-ROM,HH822,14.99,1.0
f235d40563be6ff038e2e13c6672c83f,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,EE697 - Language Test-Taking Strategies - Gr. 3-4 - Single License CD-ROM,EE697,14.99,1.0
360aff1575458fa593eb3cb4d992824f,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH842 - Highlight the Clues - Gr. 3-4 - Single License CD-ROM,HH842,14.99,1.0
c38dd0d512c50c67c23243d743187131,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,"CD505 - Fractions, Decimals & Percents CD-ROM - Single License",CD505,12.99,1.0
b2ef00c7a4158e1637427706f044ff12,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH823 - Capture the Flag: Reading Comprehension Game - Single License CD-ROM,HH823,14.99,1.0
f0911880a4b655e32d4a07427e433ff9,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,EE935 - Math Test-Taking Strategies - Gr. 3-4 - Single License CD-ROM,EE935,14.99,1.0
abbba312dcf5d2030db42291e6c75593,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,TT379 - Double-Sided Write & Wipe Magnetic Easel,TT379,59.99,1.0
3098c240f7c988394840460730d6abea,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,"HH639 - Multiply, Divide & Conquer Game - Single License CD-ROM",HH639,14.99,1.0
c4f5c5cc39b0b7c93b8a8eb4ed9218eb,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,CD507 - Get In Shape CD-ROM - Single License,CD507,12.99,1.0
40bf8ccc0763891589bd099ff20abf57,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,BC217 - Multiplication & Division Number Bonds Interactive Games CD-ROM,BC217,19.95,1.0
14cfec936aecb2dab8c7f6196e35f8b8,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,CD504 - Equivalence CD-ROM - Single License,CD504,12.99,1.0
e95b8cf0d0662680612bd9ee2a48e012,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH711 - Lakeshore Jumbo Glitter Painters - 12-Bottle Set,HH711,16.99,1.0
b4f4f98b3c3bb1c921ab8775a6566057,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH599 - Social Studies Quiz Game Show - Gr. 4-6 - Single License CD-ROM,HH599,19.99,1.0
29a3baadb2b4ce71d1db899118b5a9ff,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH341 - Science Quiz Game Show - Gr. 4-6 - Single License CD-ROM,HH341,19.99,1.0
c806519807c15a861289f88f357d6111,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,HH484 - Language Adventures Quiz Game Show - Gr. 4-6 - Single License CD-ROM,HH484,19.99,1.0
d8bd49104a6f9433d15579cae54b5106,411b47bd6b5a776c3e8a7307b810681d,767.0,Lakeshore Learning Materials,Technology,CD503 - Time CD-ROM - Single License,CD503,12.99,1.0
5abe8b3ba9d1fb6a59db67676d29d3b7,40f8d2751db4aa331d4153932a4905d9,82.0,Best Buy for Business,Technology,Apple&#174; iPod touch&#174; 64GB* MP3 Player (3rd Generation) - Black,BB10994725,359.99,1.0
16e5db976952b8cc0f1e8366e1d04485,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,Garden Accessory Label Plant ID Tags With Pencil,B00FC0GZJS,12.95,1.0
2b9effc85e606d9a57dd98c81bc66e9f,40f7342b90920f0738684a4247116196,775.0,Frey Scientific,Supplies,POTTING SOIL 8 LB,373984,3.15,12.0
1ed6d85b7cf8b5622fd5640c96e78a31,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,Melnor 4200M Turbo Metal Oscillating Sprinkler with Flow Control,B0017QDHYM,22.99,1.0
8803e3aa0dbd2756e195ad06ad6c27a2,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,Suncast PHJ100M Garden Hose Reel Hideaway with 100-Foot Hose Capacity,B0010OHFCQ,18.99,1.0
bf4aa3a17ba4cbefa1e9dd104c18fc11,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,"Akro Mils RZWC1Q0B91 Watering Can, Green, 1-Quart",B000I1M6YE,8.19,6.0
39e78b5384b7149b76df26ffcf7bec06,40f7342b90920f0738684a4247116196,775.0,Frey Scientific,Supplies,TROWEL GARDEN EA,1386539,1.43,12.0
3f836f611b837b74b3c314eba6de32db,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,Viking 912600 8-Way Heavy Duty Spray Nozzle,B001GJ3FIS,5.23,1.0
c239929b0da77d9226d1dc44bc305922,40f7342b90920f0738684a4247116196,775.0,Frey Scientific,Supplies,GARDEN TOOLS SET/5,078-0597,16.16,6.0
fe4790ba94c4021f96b7102476fc5b20,40f7342b90920f0738684a4247116196,27.0,Amazon,Supplies,"Tuff-Guard Extra Flexible, Kink Proof Garden Hose Assembly, Blue, 5/8"" Male x Female GHT Connection, 5/8"" ID, 100 Foot Length",B005HONXUS,96.72,1.0
2e46f79864c87427350ba21d5bc90594,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA302 - Level A Book Bin - K - Library 1,AA302,33.95,1.0
94ac493203b5557dc79f7a6b2494467b,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA304 - Level C Book Bin - K-Gr. 1 - Library 1,AA304,32.95,1.0
83f9d5961745a73c94b74e6b7f28248f,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA303 - Level B Book Bin - K-Gr. 1 - Library 1,AA303,31.95,1.0
ba87729bc281297fed0d5fa16cfc7a1c,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,LL611 - Level A Nonfiction Book Bin,LL611,40.95,1.0
feb5488f62df11ca2914a20d80d44317,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,LL613 - Level C Nonfiction Book Bin,LL613,32.95,1.0
b760df2b6fa8b1390607b60acd73bbc7,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA306 - Level E Book Bin - Gr. 1 - Library 1,AA306,32.95,1.0
20e5195d3ac5e6edd767fe0c314a2c35,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA305 - Level D Book Bin - Gr. 1 - Library 1,AA305,31.95,1.0
4417a03aa4063c51dc0bd53580ed981e,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,AA307 - Level F Book Bin - Gr. 1 - Library 1,AA307,33.95,1.0
9cb5ad8a456f873b73d0cba9eea5d2cd,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,LL612 - Level B Nonfiction Book Bin,LL612,33.95,1.0
21909f7a9b1c70fc6b3382a3c40ebed0,40ebfdc9fd4f0fac29bcf4bd26a28bb0,767.0,Lakeshore Learning Materials,Books,LL614 - Level D Nonfiction Book Bin,LL614,34.95,1.0
b0b2c3065aff528ca5dbbd9071e99983,40dbe52cdcde27f658259027a92de505,2.0,Kaplan Early Learning Company,Other,Assessment and Intervention Handbook - Math (Grades 2-3),24733,29.95,1.0
dcdf62f645b3256daf06b3e335c9e7cd,40dbe52cdcde27f658259027a92de505,2.0,Kaplan Early Learning Company,Other,Listening Center Station,47084,359.95,1.0
08ce8b8d50611c938d26d4a68cb7b527,40c82e0e3f640e93968fa273bc86695e,758.0,Barnes and Noble,Books,Not for Sale: The Return of the Global Slave Trade--and How We Can Fight It David Batstone,9780061998836_BK,8.08,30.0
9b9cc0c45c71ba641192ac6e00811215,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Young Romance,R13712LOVE,10.0,2.0
c4ccb26e23b17eb380441b3e4245d4b6,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Teen Angst? Naaah...,9780385739450R,2.0,5.0
f5c3ca252e6857786eda0e43a366522a,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Things Hoped For,9780399243509R,1.95,5.0
b0f53646b2748551fac165ddb20d4e9f,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Rebels (Women in Profile),9780778700364R,1.5,10.0
4470fdc1e60cc0e375a44ffe599e5917,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,What Happened to Lani Garver?,0152050884,3.2,4.0
12d53b1880b66e6dac2199358b2a2209,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Fast and Fun (with Hunger Games/Catching Fire),R13712FASTHNGR,26.0,3.0
9645e18527333f36ee1c01c5a80c2f17,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Writers (Women in Profile),9780778700272R,1.0,5.0
f3d03857e7231731bd002ce4bb8d14a0,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,The Jews,9780778702016,1.5,5.0
17a5040a9eb90b0142014d1ba5828713,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Marked by Fire,9781423101437R,6.4,5.0
50971a1049307f881bfb20375976e452,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Spooky and Supernatural Stories,R13712SUPER,11.7,2.0
00b4b96927e79f9a6422ac6dd2d8dc21,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Up Close Biographies,R13712UPCLS,11.7,1.0
f7b7e1e7cc2d2d58639d888f427ebb60,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Entrepreneurs-Women in Profile,9780778700340R,1.0,5.0
9adfaf47ff92955115bab5534cd4016b,403230d8fa3de9c32a749143b86c3c4d,7.0,AKJ Books,Books,Coming of Age,R13712AGE,11.7,2.0
481c88ae371481e236855ba17eb54fdb,40134038e09549696a207bb524cef692,82.0,Best Buy for Business,Technology,Sony flash memory card - 8 GB - SDHC,BB11207020,29.99,1.0
a6a6f7ab7615332377d2c2decc337bd2,40134038e09549696a207bb524cef692,82.0,Best Buy for Business,Technology,Nikon Coolpix S3100 14.0-Megapixel Digital Camera - Red,BB11226070,139.99,1.0
878153bdc3f519cbc76487fb9174b21b,400e751d56e661f82859af79563fec76,758.0,Barnes and Noble,Books,Larousse Concise Portuguese-English/English-Portuguese Dictionary Larousse,9782035410399_BK,12.27,30.0
c1bf3b3806062d6a77354208eff7cd69,400afc50705e321fed4a1670a7d141ab,773.0,School Specialty,Supplies,CHAIR JR BALL N CHAIR,026447,66.49,1.0
2ff24eae30ea2ad53b51b6368096aec8,400afc50705e321fed4a1670a7d141ab,773.0,School Specialty,Supplies,CUSHION INFLATABLE DISC  O  SIT,9004715030,29.54,2.0
ec5d8d712379153ff55b84f357555173,400afc50705e321fed4a1670a7d141ab,773.0,School Specialty,Supplies,WRAP DOLPHIN SCENTED,024015,35.14,1.0
c3bb4b378c887f414df89a76e29264d0,3fe1140ccba4d04dbf24057aefd95ae6,767.0,Lakeshore Learning Materials,Supplies,ES119 - Heavy-Duty Electric Pencil Sharpener,ES119,99.5,1.0
8c7954e660a9a3329a812d15385529e3,3fe1140ccba4d04dbf24057aefd95ae6,767.0,Lakeshore Learning Materials,Supplies,LA797 - Best-Buy Colored Pencils - Set of 12,LA797,2.99,12.0
7c50ebc8efa2c43416d11c2c91524142,3fe1140ccba4d04dbf24057aefd95ae6,767.0,Lakeshore Learning Materials,Supplies,RS4 - Best-Buy School Glue - 4 Ounces,RS4,0.99,12.0
066ec771db469c8b6a80484be864ae46,3fe1140ccba4d04dbf24057aefd95ae6,767.0,Lakeshore Learning Materials,Supplies,SU28 - Pencils - Standard #2,SU28,1.99,30.0
0cf48365d2653d4af18f564cd7e7013f,3fe1140ccba4d04dbf24057aefd95ae6,767.0,Lakeshore Learning Materials,Supplies,LL159 - Lakeshore Scissors Set - Pointed-Tip,LL159,16.99,1.0
8d22255e45956138b2c2e4fa6897c697,3fa6094931df8a291e64e7cfdd334d36,757.0,Teachers' School Supply,Technology,Elmo Document Camera----*Comments*,TT-02RX,799.99,1.0
31c3f3083e9afcb09aaf7b37b2943eb4,3fa568368440cee044266708aadea9b8,430.0,Woodwind and Brasswind,Other,Allegro 88-Key Digital Piano,H14022,299.99,1.0
836f1398084441ef3951675b4e7cb628,3fa568368440cee044266708aadea9b8,430.0,Woodwind and Brasswind,Other,Standard Keyboard Stand,450385,29.95,1.0
8ca1901ccca11045cbd67ac73afbbfb2,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,1.97,1.0
cd7d2ff72854bba20b5b880ddc1962e3,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Leonardo Da Vinci:the Man Who Couldn't Write Right, Flight 15th Century Style, Painting, (Kids Discover, Volume 7, Issue 2)",B000TG53AM,0.99,1.0
11347d89f9793c9b9fc81d8e01023f62,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Leonardo Da Vinci:the Man Who Couldn't Write Right, Flight 15th Century Style, Painting, (Kids Discover, Volume 7, Issue 2)",B000TG53AM,0.99,1.0
8af30509909bf33101f16eaa0193efc0,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Galaxies (Kids Discover, Vol 7, Issue 5)",B000BRWM4E,4.99,1.0
8c451a27c3ee5f294e6ca64263ab24ed,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Galaxies (Kids Discover, Vol 7, Issue 5)",B000BRWM4E,5.9,1.0
eb3346604839d212767c2978c2bd6110,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,2.75,1.0
adc53ca8d456fd496b892e4236e17d06,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Roman Empire (Kids Discover) (3),B002U2DUJE,3.0,10.0
5e41393473642b8bf82ae2f2657c281f,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Mesopotamia (Kids Discover, November 1999)",B001IMUWNY,14.5,6.0
97b9e573d1ac67736954c1917a65a5ba,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,2.5,1.0
50e620bb1611b00f5002b4adecc81685,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,3.0,1.0
b6c925222db56b597734f111d2fb31cd,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Mesopotamia (Kids Discover, November 1999)",B001IMUWNY,9.99,1.0
e1e34fe7998b4416343a3da202a073a5,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.6,1.0
69a45d3e0ef5b5459f116edaa53ad759,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Mesopotamia (Kids Discover, November 1999)",B001IMUWNY,6.0,1.0
4450d83b5e305bcf031b8b3fc5ba5fdb,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,25.0,1.0
da6023c9904be2ac3d1bf6211af36adc,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,0.59,1.0
0bda3239d03fee978802c0490a1f2484,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Mesopotamia (Kids Discover, November 1999)",B001IMUWNY,12.0,1.0
e87bc9971045cfaca068af1e1e44acf2,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.48,1.0
f94a7dc520f1437f79d0b2b25ce620d9,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,2.0,1.0
5aae5ecdd4754170e14d58bca84344f8,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,0.95,1.0
3054e23ca1632aff6248683dd915c13f,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Galaxies (Kids Discover, Vol 7, Issue 5)",B000BRWM4E,4.75,1.0
47ccf4b89165a2346ca8b22b84ea457c,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.85,1.0
56c74b239dcd55f57ada590c2612273e,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,2.0,1.0
b85b7ee8ffbc944117d033f6aefb97d3,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.75,1.0
425f3f852abe514fdff37f4e0b80e0b8,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,0.65,1.0
d803192dff98c9cc60b6bb6843e8d2b3,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,4.99,1.0
482ab79a13234f6aeca37c2a5ddd92b4,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Galaxies (Kids Discover, Vol 7, Issue 5)",B000BRWM4E,7.95,1.0
f4fc66fb05b8541738b5621a831f899b,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Ancient Greece,B000TGBN0Q,3.0,10.0
f96d68e6a470bd66c5ae0050622b04c2,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Pyramids: Learn About Mummies & Tut's Gold Stuff (Pyramids 1993 Printing),1542868939,1.99,1.0
a854aac08e0a59a1d80f080328a2f4d5,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.5,1.0
c7c7bb9784594e57cfa74e09ecfe2c40,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Mesopotamia (Kids Discover, November 1999)",B001IMUWNY,6.25,1.0
3860ebb888a790c915245b8e11b08002,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,Kids Discover Mummies June 2005 (Vol. 15 No. 6),B003C65OI2,3.85,1.0
851fb2839817e8e1496be1a3db43101d,3f9c410aa7f83a2859ebe6b83adc13d4,27.0,Amazon,Books,"Galaxies (Kids Discover, Vol 7, Issue 5)",B000BRWM4E,9.99,1.0
5f79091c718736af2ca2101b39e55d7d,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,RA210 - Paperback Classics Library,RA210,99.0,1.0
c255573df75b5160d6cb190d72cfcf0d,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,TT694 - My Body Instant Learning Center,TT694,24.95,1.0
ed84b097f40b747b017ff80c2141113f,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,EE512 - Lakeshore Magnet Kit,EE512,49.95,1.0
d254eb08e588c8b412aaa0fc6228ede1,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,DD925 - Letter of the Day Pocket Chart,DD925,49.95,1.0
c5fd8e04f5f5c06171a959cc74f3ea0a,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,TT697 - Weather & Seasons Instant Learning Center,TT697,24.95,1.0
0211792bd389f351ef114f309d8090f3,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,TT696 - Plants Instant Learning Center,TT696,24.95,1.0
11166a67dc72ccc21636060961a8941d,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,FF280X - Best-Buy Listening Center,FF280X,99.0,1.0
31393cd0e2d6600b341f8adbd3ea4685,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,TT698 - Color Mixing Instant Learning Center,TT698,24.95,1.0
6af3bf4ba9fd5aeb12dd3aef7d997570,3ec18a7446f41329bf4fbe2b59519412,757.0,Teachers' School Supply,Supplies,BINGO INITIAL CONSONANTS           AGES 4 and UP- - --*Comments*,T-6065,9.99,1.0
00411c90ee22a320f2539f128242e395,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,RA716 - Science Stories Paperback Library,RA716,86.5,1.0
b8b71353b3cbe0e944a4d47c3c2ec6ce,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,LA1770X - Hands-On Math Centers - Complete Set,LA1770X,139.0,1.0
c37b9a6267ac472c221eefd0a3f0bbfb,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,FF102 - Alphabet Knowledge Activity Box,FF102,49.95,1.0
f9c312772ec04e2b135681928029bdb8,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,TT691 - Five Senses Instant Learning Center,TT691,24.95,1.0
007d912926822f2471aafc4e9780802d,3ec18a7446f41329bf4fbe2b59519412,767.0,Lakeshore Learning Materials,Supplies,RE386 - Math Stories Paperback Library,RE386,82.5,1.0
646b055bc850ce341212b55fc7b1e394,3eb19f96796795d99bf52f5e0b2101c6,767.0,Lakeshore Learning Materials,Supplies,LA284 - Rhinestones,LA284,8.95,1.0
0d76793d2b83fffebe2d3784184dfcf3,3eb19f96796795d99bf52f5e0b2101c6,767.0,Lakeshore Learning Materials,Supplies,RA247 - Collage Boxes - Set of 15,RA247,19.95,2.0
34ed59d15c86fedf4e53c48f2a5902b8,3eb19f96796795d99bf52f5e0b2101c6,767.0,Lakeshore Learning Materials,Supplies,RA392 - Easy-Stick Glitter Shapes - Class Pack,RA392,10.95,1.0
ecf8b65c334d2806291d7870345b3bb6,3eb19f96796795d99bf52f5e0b2101c6,767.0,Lakeshore Learning Materials,Supplies,RA774 - Jelly Jewels,RA774,6.95,1.0
