projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
4de6a91b7c76d06647aefc7e19651f89,c7dcfe5dd10bc2d7c3ac40548aff3d3c,a695985a44607df5145680ee1eef06bd,540093000803.0,39.672922,-79.953115,Morgantown,WV,26508.0,,Monongalia Co School District,Monongalia,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,35.0,270.67,318.44,180.0,f,t,2010-08-17
78825b86ab54aea1eaa26d35bdde0151,e70dc6cc2d10fec8b77165260a403bb8,4bfb66ee5789eccafd83ed92503a48af,450090000687.0,34.557964,-82.615344,Anderson,SC,29621.0,urban,Anderson School District 5,Anderson,f,t,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,35.0,247.23,290.86,24.0,t,t,2010-08-16
4894affce5a42380a326b76d70ce83c3,4f5ed19dcbe98be660be09efaf5ffa7a,e4760fbfc6e35caa9bb85354c9162962,484095004659.0,29.348823,-98.610796,San Antonio,TX,78242.0,urban,Southwest Ind School District,Bexar,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,35.0,858.3,1009.76,3.0,f,f,2010-08-12
f567958318aabcd14612132e118e088c,cc42fd40059cce06bfd2ce0960b7a2cd,b5c49337993d0d096fb17d1de113c3ca,390446901570.0,39.224037,-84.42475,Reading,OH,45215.0,suburban,Reading Cmty School Dist,Hamilton,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades PreK-2,35.0,385.6,443.22,23.0,f,f,2010-08-11
543b506bde76c05925cacc4145d01130,4803df61ad5874ee97aae5504c113926,a99cd92bef6d9cff5774cdf697206b14,401824000872.0,35.959426,-96.118834,Sapulpa,OK,74066.0,suburban,Lone Star School District,Creek,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,35.0,460.39,529.18,20.0,f,f,2010-08-10
0c2058182dfb6c3e45f56db426da4e35,f84383bf4908e0397ed1cba45ddf19d8,7d425e6327bbfe7fb17264373c8f897f,60639009336.0,35.313308,-119.103692,Bakersfield,CA,93311.0,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Character Education,Applied Learning,Technology,high poverty,Grades 3-5,35.0,518.45,595.92,32.0,f,f,2010-08-07
034ea328db5bc2bd2635e1bc57c5fff8,7d8f572926e301fbbd2a3ae3610fc753,2677127aa2d53ab2c9dc34e7a38c1842,90279000546.0,41.326287,-72.870401,New Haven,CT,6513.0,urban,New Haven City School District,New Haven,f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Supplies,highest poverty,Grades 3-5,35.0,192.76,221.56,11.0,f,f,2010-08-07
4af5a908159c7dd66c57139f176aa6e0,1158ba0d9a15b92e2d1e4475fdf8e3e5,6236a3e445e9f7dd3da1339c2c8ac66b,62271010847.0,34.076575,-118.284552,Los Angeles,CA,90004.0,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 9-12,35.0,414.61,476.56,120.0,f,f,2010-08-06
2a9c08f14125bf47dd093cd756383e25,aa710b0acf7b56798993e5ec44da93f4,d171c73ebc68e193127229cee16c46f4,403270001806.0,35.26665,-95.295516,Whitefield,OK,74472.0,rural,Whitefield School District 10,Haskell,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,35.0,469.87,540.08,30.0,f,f,2010-08-03
e2322e6c8ec85598b31e6a83161d1666,fa55213c0cc707ba931546792fb1a9f4,d3177afbe13f3f180d1333ccd745e17d,411167000582.0,44.070206,-123.038773,Springfield,OR,97477.0,urban,Springfield School District 19,Lane,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 3-5,35.0,300.74,345.68,20.0,f,t,2010-08-03
065738b398e3c0afeaef839759b10015,97e5ad1bf60859123920f94417cd0109,c34cd39cd8821a7febd0e91bd98670ca,50364001458.0,35.907499,-90.577417,Brookland,AR,72417.0,,Brookland School District,Craighead,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades 3-5,35.0,437.49,502.86,65.0,f,t,2010-08-02
600df394594e0798f83096252a8f968a,692f279b7dc100dfa16693931c6cab0d,22ac197a58eca2ff685c803b7a924b5c,90045000069.0,41.217153,-73.169382,Bridgeport,CT,6610.0,urban,Bridgeport City Sch District,Fairfield,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,35.0,186.13,213.94,48.0,f,f,2010-08-02
36729aec37abe6a7f75f73fb9e7b8c1f,aad216a82c925d0af8a0d50627c3421f,e72a6faf01303a3b6e74988db4bce0d7,181272002022.0,39.910721,-86.134013,Indianapolis,IN,46240.0,urban,Washington Township Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Technology,highest poverty,Grades 6-8,35.0,693.74,797.4,200.0,t,f,2010-08-02
79d6e8a317ca7523f69980898e6c8598,c68e09b659b5e4df9cf4b3bf2ffaf5b9,9885344e7cdc7b8c6bf64eacca0e4b77,130129000515.0,33.80424,-84.575316,Mableton,GA,30126.0,suburban,Cobb Co School District,Cobb,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Character Education,Applied Learning,Books,highest poverty,Grades 3-5,35.0,177.31,203.8,20.0,f,f,2010-08-01
658b3d567d148eb182cb4b81a41c5363,fc1738248cc81c7b9a83ec0edda8ec23,2eb7385dfe59802d82c122ee0195c332,,35.831978,-80.243282,Henderson,NC,27536.0,,North Carolina Dept of Ed,Vance,t,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,35.0,557.93,641.3,110.0,t,f,2010-07-31
0842263170a6cc838684f5eb694d191e,e98a4d34b886ac1946510420ecd1d77b,e243bba9fb3e15cb706e5a726239b44c,550561002248.0,43.320411,-87.938741,Grafton,WI,53024.0,suburban,Grafton School District,Ozaukee,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Special Needs,Special Needs,Technology,moderate poverty,Grades 9-12,35.0,668.88,768.83,100.0,f,f,2010-07-30
39705465f8b514d1c3b04120e1a18ff9,c1949b194022c6e68993b79ba5a94c9e,1c72b3e608106a58b9ca102806402b3d,50002901275.0,35.959907,-89.964919,Gosnell,AR,72315.0,,Gosnell School District 6,Mississippi,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 3-5,35.0,414.39,476.31,56.0,f,f,2010-07-29
9cdb172472eb3e4adde84201e4270426,e4f90162e490c7d82a3f518d6e3fed65,f9b23493c188e6ac7e11ed4da0dddfe8,180477000890.0,39.790356,-86.208855,Indianapolis,IN,46222.0,urban,Indianapolis Public Sch Dist,Marion,f,t,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,35.0,333.86,383.75,70.0,t,f,2010-07-27
2d477dc0b17b48d5e02b1ffdc790b198,fb5a00a73f4ae95d98bdb8630c3edc46,e57a5db45aaaa5d777ac41252e067ffa,470063000251.0,36.44138,-83.685448,New Tazewell,TN,37825.0,,Claiborne Co School District,Claiborne,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,35.0,506.19,581.83,45.0,f,f,2010-07-26
8ec24962d17ffb46c76d426dff151334,38be065b88c9ebf14245a431bff266be,1cf02fd8bfc3849edbfa43adf311e462,80453000665.0,38.791673,-104.75045,Colorado Spgs,CO,80916.0,urban,Harrison School District 2,El Paso,f,f,f,f,f,f,Ms.,f,f,Parent Involvement,Applied Learning,Extracurricular,Applied Learning,Technology,highest poverty,Grades 3-5,35.0,184.97,212.61,400.0,t,f,2010-07-22
d29c8600b8f5e45053fa5907c2825fed,d6d3cd21f863256578e647af06db5007,013d2586932e9fdc16d54fea1e6af4d3,280450000845.0,34.156609,-89.640037,Water Valley,MS,38965.0,,Water Valley School District,Yalobusha,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,35.0,338.46,389.03,60.0,f,f,2010-07-22
dfd52fabb4809e96a9ec0df30c9c8316,75a7887cd089d8d2fe6f747438c931ac,c4822413a1d2fdc336ed833fab66ffd4,290531000082.0,39.047926,-94.271355,Blue Springs,MO,64015.0,suburban,Blue Springs School Dist R4,Jackson,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Technology,moderate poverty,Grades PreK-2,35.0,452.98,520.67,30.0,f,f,2010-07-21
fccd162bd3a42dde8f27082a46c6db86,8ebcff6d4a597572bbbbaa5d7f51449f,5522e52727c4f8064cdaed34edb13b85,170993000591.0,41.958025,-87.702207,Chicago,IL,60618.0,urban,O'hare Elementary Network,Cook,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,35.0,429.84,494.07,1.0,f,f,2010-07-16
d26cc756c21cab716ace444660bc4193,c039b13f575d83c2a6d7e86acc978e27,7477b142f99ffe483fcb09bafd7b009d,280186000902.0,32.093506,-90.299927,Terry,MS,39170.0,rural,Hinds Co School District,Hinds,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 9-12,35.0,577.01,663.23,140.0,f,f,2010-07-14
ae0c14507fbc7bc25d2ee79318b250a8,2f5d6df49b85928a1d18dfb91e1f920f,c9d99b0dc5ca8fc7dc24894ce72c758f,320006000090.0,36.167606,-115.216812,Las Vegas,NV,89107.0,urban,Clark Co School District,Clark,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Nutrition,Health & Sports,Supplies,highest poverty,Grades PreK-2,35.0,511.25,587.64,90.0,t,f,2010-07-10
072c98ba27fc941ddbe5c95801566b9c,4606efa4c83c79fe6afd60ea3c17fec8,fa52da9a5eab8184c3217dc43fd3f467,370297001271.0,35.234165,-80.789093,Charlotte,NC,28205.0,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,35.0,525.76,604.32,17.0,f,f,2010-06-27
a05ddcb4ac5762d6d0878469aede73eb,615b9358365007abf91fb930bc1e41e4,490d2ec90cef72e3fbb9b2fe0c99d68c,291869001022.0,38.545723,-90.381058,Saint Louis,MO,63126.0,suburban,Lindbergh Schools,St Louis,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,9.0,294.31,358.91,25.0,f,t,2010-06-11
414ff6260c5966e3e2b26e3f3f98d011,e53a3b7f169327c86e86e5d3a97ca6e9,c9ec5d42033fa7ccfe4963d3ac5e93a9,360013504597.0,40.831837,-73.827644,Bronx,NY,10465.0,urban,New York City Dept Of Ed,New York (Manhattan),f,f,t,f,f,f,Ms.,f,t,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,9.0,279.42,340.76,50.0,f,t,2010-06-10
ba7c25a1dd0626b639225861b20cd48b,dfee8c97e5b0e91c95cde33cd6cea34f,24ff1728aa626e575e53c7199763724f,220165002255.0,30.393768,-89.999955,Mandeville,LA,70448.0,suburban,St Tammany Parish Sch District,St Tammany,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,9.0,252.08,307.41,650.0,f,f,2010-06-09
618ba70fb1db82a7e4b5ffd109c934d5,8a6cde399fa87ca7b8495f4fe9ee4c84,57b121ad9b5586bf59640b5af52064a7,64074007861.0,38.121003,-122.207325,Vallejo,CA,94591.0,urban,Vallejo City Unified Sch Dist,Solano,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades 9-12,35.0,1525.01,1752.89,8.0,f,f,2010-06-09
992f0f2c14de19c6aebe7777b9caeded,58a16ac6f8516ec67301081e7ec20e2d,b0b008f0339f2271d247925aa7adee76,360009705552.0,40.696854,-73.910872,Brooklyn,NY,11237.0,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,35.0,772.92,888.41,42.0,t,t,2010-06-05
c3b7bedcc88a0d2ff17d7786679ea9a8,ed99e317d41ad8301dd486441670a719,80c49a3702831732a6d51894fd8aa705,370192000817.0,35.931384,-79.955779,High Point,NC,27263.0,,Guilford Co School District,Guilford,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,35.0,186.84,214.76,20.0,f,t,2010-05-31
31cc221d47413bbe52841ce8b1ae03bb,c3b57ba1d96668ab3334df2fdfbc2960,944c8751d517731568436195ada7cafd,390438000682.0,40.03553,-82.976032,Columbus,OH,43224.0,urban,Columbus City Sch District,Franklin,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,9.0,758.91,925.5,120.0,f,f,2010-05-19
d2494666bc66191c3e5d4e70b2e0b2af,59508a96e63965679966bb0ec36dcac9,40d5109d68bde2000f520726b9c4b359,51095000664.0,35.703457,-89.974868,Osceola,AR,72370.0,rural,Osceola School District,Mississippi,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,35.0,493.54,567.29,50.0,t,f,2010-05-14
f2fad8552920c5fe06f4f750cd756fb3,133f213e319471519671d503f8ab29fe,eed08696ad2f8e00da251714beec4060,64116006803.0,36.329969,-119.302373,Visalia,CA,93291.0,urban,Visalia Unif School District,Tulare,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 9-12,35.0,704.89,810.22,25.0,f,f,2010-05-11
6aaf52063232a04b00f69fd3eb7ccefd,a61aff776d585df53c08da5fdccd9fb5,5a377cfa9e6227a9842a9cc15e1414be,60780000746.0,37.698181,-122.066917,Castro Valley,CA,94546.0,suburban,Castro Valley Unified Sch Dist,Alameda,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,moderate poverty,Grades 3-5,9.0,799.18,974.61,150.0,f,f,2010-05-09
dd8cdd79e970d80f4065198d9e5f0145,148fdb0d124cabfdfb61a46abe407648,2cc49175ea726224a89d5fcff6ec282d,10339001887.0,33.273115,-87.119434,Mc Calla,AL,35111.0,rural,Tuscaloosa Co School District,Tuscaloosa,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,high poverty,Grades PreK-2,35.0,197.07,226.52,17.0,f,f,2010-05-09
8817ecadf25d6885cf5ff7fea26e0b96,467a0cb2f7e305ded44834df0b63f59a,e1b7fdb65eefbedac3b22cedd5e1f70e,370048002432.0,35.719046,-81.769213,Morganton,NC,28655.0,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35.0,176.98,203.43,21.0,t,f,2010-05-06
2ab615a63748648671412faa4a5e29fb,fafe64333046c168dee669142c7482ba,ef997fde26024448ff8bf827e53664db,180477000838.0,39.820195,-86.042678,Indianapolis,IN,46226.0,,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,9.0,792.58,966.56,50.0,t,f,2010-05-02
5a58187aa7132947923e25871d9307ef,9b201cbc3e5fd709b46a0cf3985012a9,a0672dd2707d0f88e98f6ed47f07c89b,530396002112.0,47.37954,-122.171509,Kent,WA,98030.0,urban,Kent School Dist 415,King,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,35.0,843.23,969.23,72.0,f,t,2010-04-29
375d35df08609cb0ee20f1a34107b585,970a101408b652e863bdfc9b4a0755ff,3285cbb13999bf11931dd98c8d432deb,250279000321.0,42.365671,-71.034994,East Boston,MA,2128.0,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mr.,f,f,ESL,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.0,308.14,354.18,20.0,t,f,2010-04-27
5a0fa7731be2e176d160de64864e7fd5,fcb34b789e970de9ec9797ea87cbbd41,674ecce3adbffcee71fb06dc9b36bf4f,530771001251.0,47.631347,-122.308373,Seattle,WA,98112.0,urban,Seattle School District 1,King,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Other,moderate poverty,Grades PreK-2,9.0,364.32,444.29,10.0,t,f,2010-04-26
72f092c72b15e4ddfefc7802f7014642,d48821f2318a06c51b2ad54191e64ea1,dafde7f8aaf3f3b9fc5c531df0436512,60177000047.0,37.769897,-122.250595,Alameda,CA,94501.0,suburban,Alameda Unified School Dist,Alameda,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,9.0,137.28,167.41,29.0,f,t,2010-04-22
ff32a1604bb89f0222680b76bdd3295c,eeaabd760d803db958839b2019d95d3e,c4650656be58bb56f26f7033ce5fc772,380001400044.0,46.811832,-100.77104,Bismarck,ND,58501.0,urban,Bismarck School District 1,Burleigh,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Mathematics,Math & Science,Supplies,moderate poverty,Grades PreK-2,9.0,139.31,169.89,19.0,f,f,2010-04-19
74f15f6f9b1f6bf94f5895501eb4185b,3fc47b1481663c53e5d07099867cabd0,e229f838c838b54500350ed8f54eb5f9,170942000546.0,40.116589,-88.253418,Champaign,IL,61820.0,urban,Champaign Cmty Unit Sch Dist 4,Champaign,f,f,f,f,f,f,Ms.,f,f,Foreign Languages,Literacy & Language,,,Technology,high poverty,Grades 9-12,35.0,2368.48,2722.39,120.0,f,f,2010-04-16
c7eb83d9015b5cff6860bb8a255a213f,0cc7492c3221328f1797c4b8d6da1bb5,b9c33cb2cd7609cf95db746d10ca478d,61473006099.0,33.8657,-117.920662,Fullerton,CA,92832.0,urban,Fullerton School District,Orange,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,9.0,440.25,536.89,60.0,f,f,2010-04-12
682c604b421c0d4a4d7824d2d689ec67,d95fbbc6cadc0f1fb6e8a3f3c12b3dc5,fcfa55cb246afa8002add9c145619c96,263612007210.0,41.802445,-85.636966,White Pigeon,MI,49099.0,rural,White Pigeon Cmty Sch Dist,St Joseph,f,f,f,f,f,f,Mrs.,f,f,Character Education,Applied Learning,Community Service,Applied Learning,Supplies,highest poverty,Grades 9-12,9.0,700.89,854.74,425.0,f,f,2010-04-12
f8e8f005eb2b18ca9f13af08cc37b6d8,70a965082bf16bc2bb5ffe681251f4ec,d473fa93d3347fa116165e4bbfc69e4b,320006000023.0,36.154797,-115.127052,Las Vegas,NV,89104.0,urban,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,9.0,526.71,642.33,32.0,t,f,2010-04-09
92dad61e78364e7ca8ba3873a142404b,4a11ffd6483d17d6e40051de58071bc9,5e3620b37820fede9436c21ae4f558aa,90045000071.0,41.221261,-73.201222,Bridgeport,CT,6606.0,urban,Bridgeport City Sch District,Fairfield,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Economics,History & Civics,Other,highest poverty,Grades 6-8,9.0,294.94,359.68,25.0,f,f,2010-04-04
1bebfed39867b3ba0c0fef7406ed855d,87badfff3c47a1239d91cf1aa69dbe2f,c032be8702d32cd6ed8ac42df6d074ad,210111000214.0,37.153718,-85.931922,Horse Cave,KY,42749.0,,Caverna Independent Sch Dist,Hart,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Extracurricular,Applied Learning,Supplies,highest poverty,Grades 9-12,9.0,201.58,245.83,75.0,f,f,2010-04-04
8b190891aa3cc232b0478ca13f97d6e9,d96af9e541b5f7fc29ff444bf0631b3b,481149398066540a204519ca49f7d272,50615000330.0,36.279785,-92.598592,Flippin,AR,72634.0,rural,Flippin School District,Marion,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,9.0,394.92,481.61,20.0,t,f,2010-04-01
5e2c3a42d49346512b0d0a62c8eec634,930ab673a67ec60de5f75b106361e826,ac2971588d4ed09617a286240c2dd4fb,341269003003.0,40.912601,-74.157967,Paterson,NJ,7501.0,suburban,Paterson Public School Dist,Passaic,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 6-8,9.0,275.25,335.67,120.0,f,f,2010-03-29
1897d48e0612adde53a4ae0e2d72c269,33784f4319b1d77f1e58e4b1a83fc1fe,17a2108168be6769583715a37a2c3f31,250627002645.0,42.197302,-72.630711,Holyoke,MA,1040.0,suburban,Holyoke Public School District,Hampden,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,ESL,Literacy & Language,Supplies,highest poverty,Grades 6-8,9.0,424.0,517.07,16.0,t,t,2010-03-29
9fa06cc2751dccb77b3b484f3e3c166a,2cada29ad77689032fcf066dc0fd236c,20b3fd2e8d78afe00e9f860635273e84,80285000178.0,37.822235,-106.094193,Center,CO,81125.0,rural,Center School Dist C-26-jt,Saguache,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Other,highest poverty,Grades 6-8,9.0,249.11,303.79,1.0,f,f,2010-03-28
ec15d3ce72888ff12ca6e857c1ca037f,d1dec2987d3350a96dbc8fc05fbf8673,2a0f2c5058d5397ff3c6c50465ca2e00,480001011534.0,30.079299,-97.881378,Buda,TX,78610.0,rural,Hays Cons Ind School District,Hays,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,moderate poverty,Grades PreK-2,35.0,324.68,373.2,22.0,f,f,2010-03-27
674c4e7ef6e888baed921be46038e6c2,574271ea94523be5b2bee5d9e1a1ff40,a802703c0a3a37647d713849923d4eab,421899000904.0,40.029048,-75.122934,Philadelphia,PA,19120.0,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Mr.,f,f,Civics & Government,History & Civics,Social Sciences,History & Civics,Trips,low poverty,Grades 9-12,9.0,821.0,1001.22,7.0,t,f,2010-03-18
d1c187bcaf5c393ff85ac7efecac364b,e46673b2d08ac3572838a732bd1539dd,d582abd4b92b5d62ae775f1597c7cb87,80690001188.0,39.87875,-104.994258,Northglenn,CO,80260.0,suburban,Adams 12 Five Star Schools,Adams,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 9-12,35.0,759.48,872.97,150.0,f,f,2010-03-04
a987614b650189c6b4f938a44ce04cf8,698a393e0d4cdc5bc1cbaca7fd5396d6,c6a764fa34135d69130911da3be35913,170993002618.0,41.91584,-87.721779,Chicago,IL,60647.0,urban,Fullerton Elem Network,Cook,f,f,f,t,f,f,Mr.,f,f,Health & Life Science,Math & Science,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,9.0,248.39,302.91,,t,f,2010-03-01
b6924a742136e26569a1423a5e12d80f,e46b6f31d4f9def2425c9fd3896b230c,e562040e7ad11139f95226c535e14869,180039000087.0,39.303263,-85.229336,Batesville,IN,47006.0,rural,Batesville Cmty School Dist,Ripley,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 3-5,9.0,195.05,237.87,50.0,f,f,2010-02-25
8a1a6c58d32dd06ccbadd26c6ab21664,6aeb5d5ad3c6a6229aa11cb667106398,2dd590a9d4da2c823d890507d7a32350,360008405533.0,40.819289,-73.90872,Bronx,NY,10456.0,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,35.0,368.94,424.07,12.0,t,t,2010-02-22
4f62943643e97e201c44608a666e3c2f,d5f19e44b37651c113087d2699bfbfc3,97df892a1ab4322a704065cf71d44b61,181272002023.0,39.905815,-86.165239,Indianapolis,IN,46260.0,urban,Washington Township Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,35.0,1759.48,2022.39,22.0,f,f,2010-02-20
f19e03b795c8224fed1c9c5fac7ef533,a49e8bd051bf24a4517274b1893af623,e6cee814787f554ceb077974e8ec98da,401272000593.0,35.953835,-96.003757,Glenpool,OK,74033.0,,Glenpool School District I-13,Tulsa,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,History & Geography,History & Civics,Technology,high poverty,Grades 9-12,9.0,811.45,989.57,60.0,t,f,2010-02-20
c6c7d104b3e71b2880242e5c2fe7fd78,356dd01f8480b4bfcedf64944a020218,ba2eef7a227cab51dadf3749d09670f4,291827000975.0,37.697285,-92.665525,Lebanon,MO,65536.0,,Lebanon School District R3,Laclede,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,9.0,688.47,839.6,25.0,f,f,2010-02-13
174e0346f3ec93d856857fa1f7777769,a91f9100246c45d5bd212dfca25504d4,4d15741d6ec72a33d674085bb1d0cd02,40852000805.0,33.450187,-112.262662,Tolleson,AZ,85353.0,,Tolleson Union Hsd 214,Maricopa,f,f,f,f,f,f,Mr.,t,f,College & Career Prep,Applied Learning,Literacy,Literacy & Language,Other,highest poverty,Grades 9-12,9.0,270.7,330.12,60.0,t,f,2010-02-11
06b685d623379ac696c37f220801bf39,08c9e93d78436097f2fcb5d1a254f420,22bdc9f62e9de2e44c9f41230dbbf253,130042000201.0,32.814247,-83.567818,Macon,GA,31217.0,,Bibb Co School District,Bibb,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,9.0,353.88,431.56,18.0,f,f,2010-02-05
00039d3650a7c39ce6d2af7ad19b0a4f,71acffb278e31c01fd22ef4ab2185028,439277f358153571f49fb779fb2c92ed,370231000997.0,36.022569,-80.865311,Union Grove,NC,28689.0,rural,Iredell-statesville Sch Dist,Iredell,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Mathematics,Math & Science,Other,high poverty,Grades PreK-2,35.0,264.31,303.8,24.0,t,f,2010-02-04
