merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_eb179dfd26,14760,307,19,-0.04755575,-0.04755575,N,C,C,0.82,0.97456493,3,0.65,0.86222668,6,0.58,0.80120482,8,N,-1,7,3.0
M_ID_63ea6767b8,631,422,27,-0.02772594,-0.05747065,N,C,C,0.98,0.98332396,3,0.92,0.94088439,6,1.0,1.01297545,12,N,-1,13,4.0
M_ID_03bb6f5a3b,35,526,25,1.92551022,1.90568041,N,C,C,1.24,1.17537187,3,1.33,1.25208756,6,1.37,1.2966318,12,Y,69,9,1.0
M_ID_301524e39f,35,884,27,2.19321264,2.18329773,N,C,C,1.08,1.09372585,3,1.11,1.11067841,6,1.22,1.18787444,12,N,34,12,1.0
M_ID_9b01e33e0a,48,179,8,0.43827456,-0.05747065,N,C,C,1.0,1.02832526,3,1.01,1.03563813,6,1.0,1.03638154,12,Y,17,22,4.0
M_ID_1343c063a4,11260,771,31,-0.05747065,-0.05747065,N,C,C,1.03,1.0428515,3,1.05,1.02685624,6,1.05,1.0094293,12,Y,277,13,4.0
M_ID_ed3819bfcf,35,813,29,1.54874385,1.54874385,N,C,C,1.08,1.05960265,3,1.21,1.24635236,6,1.3,1.30220621,12,Y,25,7,3.0
M_ID_6d2f86ac7a,5741,367,16,0.01193368,-0.05747065,N,C,C,0.96,0.98658214,3,0.91,0.96650819,6,0.95,1.00256207,12,N,234,21,5.0
M_ID_90118ef16b,35,412,18,1.61814818,1.60823328,N,C,C,1.12,1.12432328,3,1.19,1.16761408,6,1.16,1.13600192,12,Y,246,1,3.0
M_ID_ccba156cad,80577,307,19,-0.04755575,-0.05747065,N,C,C,1.01,1.04777345,3,1.02,1.09662776,6,1.03,1.08025292,12,N,190,7,3.0
M_ID_8aa3752d30,59348,705,33,-0.04755575,-0.04755575,N,C,B,0.98,0.98601913,3,0.91,0.92497547,6,0.86,0.88666605,12,Y,69,9,1.0
M_ID_f15bfc4a27,91868,307,19,-0.04755575,-0.05747065,N,C,C,1.06,1.12058143,3,1.06,1.13544764,6,1.01,1.10191609,12,N,-1,14,4.0
M_ID_7333e8db44,10361,683,34,-0.04755575,-0.04755575,N,C,B,0.98,0.99619344,3,1.01,1.02033048,6,0.97,0.98386539,12,N,46,19,3.0
M_ID_6e6a844fdf,5868,422,27,-0.00789613,-0.05747065,N,C,C,0.94,0.9836438,3,0.95,1.02968348,6,1.17,1.23421172,12,Y,4,10,2.0
M_ID_fbb41acaec,11284,705,33,-0.02772594,-0.04755575,N,C,C,1.02,1.01506722,3,1.16,1.1656815,6,1.1,1.10008113,12,N,-1,20,5.0
M_ID_c6b4092927,13812,367,16,0.02184858,-0.05747065,N,C,C,0.89,0.91204762,3,0.79,0.80171429,6,0.69,0.69820074,12,Y,-1,24,2.0
M_ID_bbe5b61dc6,325,414,29,-0.02772594,-0.04755575,N,C,C,0.92,0.90546167,3,0.79,0.84386481,6,0.86,0.8970955,12,Y,69,9,1.0
M_ID_0fc5306912,104343,307,19,-0.05747065,-0.05747065,N,C,C,1.1,1.08933092,3,1.14,1.13791441,6,1.17,1.20762508,12,N,295,9,1.0
M_ID_7e11099b3d,35,45,18,1.05299863,1.05299863,N,C,C,1.07,1.08275221,3,1.14,1.17715016,6,1.15,1.1926822,12,N,267,16,1.0
M_ID_fafbb440f9,5383,884,27,-0.05747065,-0.05747065,N,C,C,0.87,0.84813385,3,0.84,0.88331188,6,0.88,0.93425568,12,Y,76,2,3.0
M_ID_e9e3f7fcdb,6722,705,33,0.03176349,0.02184858,N,C,C,1.01,0.99957672,3,1.5,1.34296296,6,1.4,1.26031746,12,N,-1,21,5.0
M_ID_ca2261910d,35,215,21,2.15355302,2.15355302,N,C,C,0.99,1.02507566,3,1.0,1.13566796,6,1.0,1.17254498,12,N,-1,16,1.0
M_ID_e18cd2a991,35,19,36,1.35044577,1.33061596,N,C,B,1.12,1.06889279,3,1.47,1.21522261,6,1.43,1.24085632,12,Y,137,19,3.0
M_ID_7fbf1fc243,2860,307,19,0.00201877,0.00201877,N,C,C,1.25,1.29839616,3,1.32,1.4286444,6,1.33,1.48273572,12,N,-1,9,1.0
M_ID_b709ecfef8,35388,645,4,-0.05747065,-0.05747065,Y,C,B,1.06,1.07943966,3,1.23,1.23749239,6,1.45,1.42917428,12,Y,-1,-1,
M_ID_5e465f71b7,325,884,27,-0.04755575,-0.05747065,N,C,C,0.97,0.94391892,3,0.95,0.97252252,6,1.21,1.14628378,12,N,60,16,1.0
M_ID_353a20f9b6,37870,307,19,-0.03764084,-0.03764084,N,C,B,1.19,1.23078748,3,1.26,1.30427736,6,1.27,1.33006065,12,Y,69,9,1.0
M_ID_ea7f36b67e,35,273,20,1.56857366,1.47933952,N,C,C,1.07,1.06206756,3,1.12,1.09837878,6,1.24,1.16423958,12,Y,87,11,3.0
M_ID_6b3b3f97ab,35,80,37,1.2017222,1.18189239,N,C,B,1.12,1.12922475,3,1.19,1.20472732,6,1.21,1.2067788,12,N,145,5,5.0
M_ID_6536ad94c0,10230,367,16,0.03176349,-0.01781104,N,C,B,1.03,1.03131861,3,1.01,1.00955702,6,1.01,1.00621529,12,N,139,9,1.0
M_ID_960c195b2a,2382,884,27,-0.04755575,-0.05747065,N,C,C,0.98,1.00210084,3,0.91,1.02544351,6,0.95,1.13964753,12,N,333,9,1.0
M_ID_5651870e5d,35711,222,21,0.01193368,0.00201877,N,C,C,1.56,1.47801231,3,1.83,1.70932278,6,1.71,1.58182418,12,Y,143,5,5.0
M_ID_6f4805d42b,62292,307,19,-0.00789613,-0.00789613,N,C,C,1.19,1.14307835,3,1.15,1.18754,6,1.15,1.24971095,12,N,296,15,1.0
M_ID_93ac86a389,96959,307,19,-0.02772594,-0.02772594,N,C,C,0.88,0.92669127,3,0.96,1.09286593,6,0.94,1.09415744,12,N,-1,16,1.0
M_ID_a26bf351c2,60515,705,33,-0.05747065,-0.05747065,N,C,C,1.09,1.04840079,3,1.14,1.06278894,6,1.1,1.04090008,12,N,-1,9,1.0
M_ID_8402682d1b,1454,367,16,-0.03764084,-0.05747065,N,C,C,0.98,0.99618321,3,0.94,0.9677693,6,0.96,0.96737171,12,N,333,9,1.0
M_ID_c25771daf7,325,884,27,-0.02772594,-0.05747065,N,C,C,0.95,0.908161,3,0.83,0.87625083,6,0.98,0.98726929,12,N,-1,9,1.0
M_ID_fdce9ef23f,59457,792,9,0.00201877,-0.03764084,N,C,C,0.96,1.0,3,1.08,1.08431565,6,1.03,1.06219754,12,Y,4,10,2.0
M_ID_deda8751cf,105668,307,19,-0.03764084,-0.03764084,N,C,C,0.98,1.06285231,3,0.97,1.12664412,6,0.96,1.17293781,12,N,233,9,1.0
M_ID_a42b24388d,2750,690,1,0.03176349,-0.05747065,N,C,C,1.27,1.21579869,3,1.21,1.19302437,6,1.29,1.26731964,12,N,-1,9,1.0
M_ID_e0769ed735,60960,560,34,-0.05747065,-0.05747065,N,C,C,0.94,0.98440264,3,0.92,0.95955941,6,0.9,0.95304711,12,N,66,19,3.0
M_ID_e25dbee3b2,43638,367,16,0.04167839,0.04167839,N,C,B,1.02,1.035069,3,1.0,1.02973396,6,0.98,1.00585076,12,Y,158,15,1.0
M_ID_d663a487b7,35,259,32,1.81644627,1.81644627,N,C,D,1.01,0.98553345,3,1.03,0.96072936,6,1.04,0.93631934,12,N,-1,5,5.0
M_ID_23c3e9766d,49257,705,33,-0.05747065,-0.05747065,N,C,C,1.0,0.97449275,3,0.96,0.95608696,6,1.01,0.97538647,12,N,163,9,1.0
M_ID_a895f442bb,824,884,27,-0.02772594,-0.05747065,N,C,C,0.9,0.9596748,3,0.84,0.94056911,6,1.24,1.21292683,12,N,291,9,1.0
M_ID_b7fecc14b9,35,650,29,2.94674537,2.90708575,N,C,B,1.14,1.16726484,3,1.21,1.23460446,6,1.23,1.28334162,12,N,34,12,1.0
M_ID_c3e75d50fb,10468,422,27,0.08133801,0.08133801,N,C,C,0.87,0.94482759,3,0.82,0.94214559,6,0.99,1.11671456,12,Y,158,15,1.0
M_ID_d4db6285cf,35,332,2,1.4198501,1.39010538,N,C,C,1.03,1.04124101,3,1.09,1.05283768,6,1.1,1.07027704,12,N,140,9,1.0
M_ID_9d7fda17fc,1419,690,1,-0.00789613,-0.05747065,N,C,C,1.0,0.99669604,3,1.09,1.01248164,6,1.21,1.1107746,12,N,323,2,3.0
M_ID_1422618f8b,66437,367,16,-0.02772594,-0.05747065,N,C,C,1.02,1.02898956,3,0.94,0.95907905,6,0.9,0.938805,12,N,232,13,4.0
M_ID_62881659c3,78835,307,19,-0.03764084,-0.05747065,N,C,C,0.96,1.04141208,3,0.94,1.05290466,6,0.88,1.03198041,12,N,97,3,3.0
M_ID_bd9ab86916,110732,705,33,-0.05747065,-0.05747065,N,C,C,0.93,0.98386257,3,0.89,0.94577477,6,0.86,0.92130835,12,N,-1,13,4.0
M_ID_e593f61318,35,506,30,1.70738232,1.68755251,N,C,C,1.1,1.12531116,3,1.18,1.20134646,6,1.22,1.25256217,12,Y,-1,14,4.0
M_ID_2d6e3797a7,661,367,16,0.00201877,-0.05747065,N,C,C,0.97,0.98686485,3,0.96,0.96145869,6,0.94,0.94712813,12,N,78,9,1.0
M_ID_d2e4fb66a3,1943,307,19,0.00201877,0.00201877,N,C,C,1.0,1.06916174,3,0.98,1.08508426,6,0.89,1.0468921,12,N,-1,9,1.0
M_ID_fff0c467ae,35,367,16,0.46801928,0.45810437,N,C,B,1.02,1.06385947,3,1.01,1.03034962,6,1.02,1.03939592,12,N,231,9,1.0
M_ID_bcf8ae8916,20690,222,21,-0.05747065,-0.05747065,N,C,C,0.98,0.96804836,3,0.98,0.94624352,6,0.92,0.92778497,12,N,260,5,5.0
M_ID_f79bf96203,35,783,19,1.09265825,1.09265825,N,C,C,1.08,1.05437304,3,1.06,1.12038477,6,1.01,1.08358691,12,Y,212,4,4.0
M_ID_113378fe3b,35,367,16,1.16206258,1.09265825,N,C,B,1.06,1.08482697,3,1.03,1.04551316,6,0.96,0.99613249,12,Y,161,3,3.0
M_ID_8fc7add982,35,560,34,0.83487074,0.82495583,N,C,B,1.03,1.0508392,3,1.0,0.98791173,6,0.93,0.88978114,12,Y,161,3,3.0
M_ID_ddb14e3a8e,35,195,34,1.1918073,1.16206258,N,C,B,0.9,0.97633845,3,1.2,1.09763708,6,1.15,1.08771204,12,N,-1,20,5.0
M_ID_d074a09404,35,278,37,1.47933952,1.46942462,N,C,B,1.24,1.2072661,3,1.86,1.67536019,6,1.77,1.6166634,12,N,91,12,1.0
M_ID_cdb31fdf43,11322,734,25,-0.05747065,-0.05747065,N,C,C,1.0,1.0004852,3,0.96,0.93692382,6,0.74,0.74393498,12,Y,158,15,1.0
M_ID_9a91a28471,35,333,10,1.22155201,1.15214768,N,C,D,0.98,1.08787879,3,1.0,1.15754209,6,1.03,1.14501778,12,N,-1,16,1.0
M_ID_8c9b680441,35,278,37,0.81504093,0.81504093,N,C,B,1.01,1.03814554,3,1.03,1.05564638,6,1.09,1.11844073,12,N,216,20,5.0
M_ID_a88790a464,104794,783,19,-0.05747065,-0.05747065,N,C,C,0.84,0.87812135,3,1.05,1.09085113,6,0.63,0.67139518,12,N,-1,9,1.0
M_ID_84d4e98360,22151,690,1,-0.02772594,-0.05747065,N,C,C,0.86,0.88551165,3,0.83,0.85528538,6,0.83,0.84793989,12,N,223,21,5.0
M_ID_b1c70a2cd7,35,412,18,1.6578078,1.6578078,N,C,C,1.02,1.05219048,3,1.0,1.07860952,6,1.03,1.08924754,12,N,3,16,1.0
M_ID_ef00c78c0c,2715,651,2,0.65640246,-0.01781104,N,C,D,1.02,1.18918919,3,1.07,1.25657658,6,1.06,1.24588998,12,Y,69,9,1.0
M_ID_263d88b5a5,713,690,1,-0.04755575,-0.05747065,N,C,C,1.01,1.02295537,3,1.04,1.02503737,6,1.13,1.05661435,12,N,232,13,4.0
M_ID_0ecdffc94b,17976,367,16,-0.01781104,-0.05747065,N,C,B,0.97,1.00773595,3,0.94,1.00434073,6,0.96,1.01757779,12,N,313,5,5.0
M_ID_28cd638355,24784,307,19,-0.01781104,-0.01781104,N,C,B,1.1,1.02727434,3,1.08,1.00057747,6,1.49,1.41435679,12,N,231,9,1.0
M_ID_7d6d92e918,217,307,19,0.02184858,-0.00789613,N,C,C,1.09,1.15915095,3,1.07,1.17236039,6,1.02,1.13853967,12,N,301,11,3.0
M_ID_eec7d8a95b,96811,307,19,-0.05747065,-0.05747065,N,C,C,0.96,1.01490297,3,0.96,1.03908009,6,0.93,1.02581216,12,N,314,9,1.0
M_ID_4638e13907,14540,705,33,-0.04755575,-0.04755575,N,C,C,1.0,1.02465166,3,1.0,1.03735263,6,1.04,1.07382101,12,N,156,7,3.0
M_ID_78d7c20afb,50481,818,12,-0.00789613,-0.00789613,N,C,C,0.98,0.95363409,3,0.99,0.97258772,6,1.01,0.99483083,12,Y,69,9,1.0
M_ID_dbd8972c4b,782,367,16,-0.01781104,-0.05747065,N,C,C,0.98,0.97295348,3,0.93,0.93340546,6,0.9,0.89707297,12,N,190,7,3.0
M_ID_f22d29e13c,1348,80,37,0.01193368,-0.03764084,N,C,B,1.06,1.06866232,3,1.09,1.07631891,6,1.1,1.08467941,12,Y,25,7,3.0
M_ID_ecce9ba517,6945,690,1,-0.05747065,-0.05747065,N,C,C,0.98,0.94949004,3,1.14,1.04160596,6,1.2,1.07884086,12,N,8,12,1.0
M_ID_7e3698a244,35,434,32,1.1918073,1.16206258,N,C,D,1.21,1.21097884,3,1.23,1.23614418,6,1.25,1.2276382,12,N,140,9,1.0
M_ID_97ce5ae0fd,87816,307,19,-0.05747065,-0.05747065,N,C,D,0.74,0.88282139,3,0.7,0.95250284,6,0.69,0.95065415,12,N,-1,16,1.0
M_ID_3af8509bb7,48006,307,19,-0.04755575,-0.04755575,N,C,C,1.01,1.03466169,3,0.9,0.97242113,6,0.85,0.93856372,12,N,101,4,4.0
M_ID_568b32356a,68286,437,15,-0.05747065,-0.05747065,N,C,C,0.98,0.96838358,3,1.0,0.96911642,6,1.05,0.99680695,12,N,-1,14,4.0
M_ID_94ab03177d,35,34,38,1.63797799,1.49916933,N,C,C,1.12,1.28966006,3,1.21,1.44272899,6,1.36,1.58636798,12,Y,160,21,5.0
M_ID_0dee2e311d,3737,771,31,-0.02772594,-0.04755575,N,C,C,1.09,1.08224163,3,1.33,1.21918971,6,1.45,1.32065745,12,Y,69,9,1.0
M_ID_89c0061232,325,884,27,-0.03764084,-0.05747065,N,C,C,0.92,0.89980608,3,0.79,0.83893557,6,1.03,0.99655247,12,N,116,9,1.0
M_ID_756f9210d3,35,813,29,1.07282844,1.07282844,N,C,C,1.09,1.08440267,3,1.09,1.09760271,6,1.02,1.0275652,12,N,-1,13,4.0
M_ID_7e2e647be4,12612,111,36,0.01193368,-0.01781104,N,C,C,1.14,1.11802389,3,1.39,1.17201412,6,1.37,1.18621064,12,Y,17,22,4.0
M_ID_0472d18d17,73029,422,27,-0.00789613,-0.04755575,N,C,C,0.98,1.04432301,3,0.87,1.02792957,6,0.85,1.00751366,12,N,12,5,5.0
M_ID_e2c6a85c95,73972,307,19,-0.03764084,-0.03764084,N,C,C,0.88,0.85557791,3,0.92,0.86127878,6,0.9,0.85468366,12,N,-1,1,3.0
M_ID_dce1f38059,35,80,37,1.08274335,1.07282844,N,C,B,1.05,1.05372121,3,1.06,1.06218657,6,1.08,1.08785083,12,N,216,20,5.0
M_ID_7506255a0f,4698,309,21,-0.05747065,-0.05747065,N,C,D,0.95,1.15581395,3,0.95,1.12790698,6,0.97,1.14321705,12,Y,17,22,4.0
M_ID_7a078011fd,93112,307,19,-0.04755575,-0.04755575,N,C,C,1.07,1.05912886,3,1.13,1.14105168,6,1.05,1.11224893,12,Y,158,15,1.0
M_ID_405ac12013,35,793,38,1.25129672,1.22155201,N,C,C,1.03,1.05252045,3,1.07,1.11136184,6,1.13,1.17595763,12,Y,212,4,4.0
M_ID_eb08e496f5,661,367,16,-0.00789613,-0.05747065,N,C,C,1.06,1.0343879,3,1.04,1.00143283,6,1.02,1.00836772,12,N,242,9,1.0
M_ID_cda8b87aa1,35,398,17,-0.05747065,-0.05747065,N,C,C,0.99,0.93163211,3,1.01,0.92647528,6,0.99,0.90914407,12,Y,158,15,1.0
M_ID_df8f18386b,37473,307,19,-0.03764084,-0.03764084,N,C,C,0.98,1.03044002,3,0.85,0.9675005,6,0.77,0.92902351,12,N,183,9,1.0
M_ID_1822cbe135,16013,210,35,-0.02772594,-0.02772594,Y,C,D,1.63,0.90756303,3,1.59,0.9047619,6,1.22,0.80322129,12,Y,-1,-1,
M_ID_cd0c1ad8b0,24200,307,19,-0.03764084,-0.05747065,N,C,C,0.99,0.98377376,3,0.96,0.98697265,6,0.8,0.87508113,12,Y,4,10,2.0
M_ID_1c6625a22e,25414,690,1,0.00201877,-0.04755575,N,C,C,0.94,0.95812727,3,1.0,1.02406858,6,1.04,1.085394,12,Y,161,3,3.0
M_ID_c1a16ffd48,35,813,29,2.95666027,2.93683046,N,C,C,1.1,1.17675046,3,1.23,1.36344269,6,1.35,1.55388951,12,N,-1,21,5.0
M_ID_b69a420fa5,20712,307,19,-0.05747065,-0.05747065,N,C,C,1.06,1.04163956,3,1.12,1.13072002,6,1.0,1.05795923,12,N,-1,19,3.0
M_ID_7aeff70edb,7363,834,27,-0.05747065,-0.05747065,Y,C,D,0.89,0.91607981,3,0.92,0.97388498,6,0.86,0.91666667,12,Y,-1,-1,
M_ID_da0b54486a,14867,222,21,-0.05747065,-0.05747065,Y,C,D,0.92,0.88048956,3,0.89,0.90676746,6,0.96,0.96184305,12,Y,-1,-1,
M_ID_db06cb4bac,1145,307,19,-0.04755575,-0.04755575,N,C,C,1.03,1.02923163,3,1.01,1.02222532,6,0.98,1.02405809,12,N,231,9,1.0
M_ID_b0c793002c,71460,307,19,-0.04755575,-0.04755575,N,C,C,0.84,1.05525292,3,0.82,1.15862516,6,0.81,1.23586252,12,N,-1,9,1.0
M_ID_63a3802bc9,35,412,18,1.47933952,1.47933952,N,C,D,1.04,1.07114512,3,1.05,1.09322562,6,1.01,1.04028612,12,N,41,20,5.0
M_ID_f19f107151,3290,80,37,-0.03764084,-0.04755575,N,C,B,0.98,1.05878046,3,1.13,1.196606,6,1.14,1.18912771,12,N,159,9,1.0
M_ID_1754490b46,46184,307,19,-0.05747065,-0.05747065,N,C,C,0.76,0.91794088,3,0.73,0.9799949,6,0.67,0.98005861,12,Y,143,5,5.0
M_ID_884a90a321,35,317,25,1.96516984,1.96516984,N,C,C,1.2,1.0985151,3,1.25,1.11993344,6,1.3,1.15907795,12,Y,69,9,1.0
M_ID_331dc59273,35,683,34,1.38019048,1.33061596,N,C,B,1.04,1.04272075,3,1.04,1.02466802,6,1.06,1.01179873,12,N,328,16,1.0
M_ID_826bcab50e,29845,278,37,0.00201877,0.00201877,N,C,C,1.12,1.16779757,3,1.32,1.3547922,6,1.37,1.44975262,12,Y,137,19,3.0
M_ID_2fe3b73146,18863,834,27,-0.05747065,-0.05747065,N,C,D,1.05,1.19282511,3,1.1,1.4636273,6,1.23,1.4529148,12,N,-1,4,4.0
M_ID_07c4c547b5,29703,68,27,-0.00789613,-0.03764084,N,C,C,0.69,0.82680213,3,0.61,0.81591679,6,0.6,0.80285438,12,Y,17,22,4.0
M_ID_3f06f06742,35,367,16,0.55725342,0.53742361,N,C,B,1.01,1.02134435,3,0.95,0.96832774,6,0.92,0.94779178,12,N,181,5,5.0
M_ID_508179e6ab,35,437,15,2.02465926,2.01474436,N,C,B,1.11,1.1577575,3,1.17,1.23047122,6,1.23,1.28080295,12,N,233,9,1.0
M_ID_f15a843a23,3718,705,33,-0.03764084,-0.04755575,N,C,B,1.01,0.99720854,3,1.21,1.08994253,6,1.22,1.09490969,12,N,-1,20,5.0
M_ID_d8151e733f,17208,793,38,-0.04755575,-0.04755575,Y,C,D,0.94,1.07085346,3,1.01,1.16425121,6,0.99,1.09661836,12,Y,-1,-1,
M_ID_34f4c88c62,6009,884,27,0.01193368,-0.05747065,N,C,C,0.99,0.97710516,3,0.94,0.94635235,6,1.03,1.0249806,12,N,-1,4,4.0
M_ID_f3cb351809,35,130,41,3.11529874,3.11529874,N,C,C,1.05,1.05223881,3,1.04,1.07698273,6,1.05,1.08661641,12,N,274,9,1.0
M_ID_90da8e1b58,35,273,20,2.1039785,2.04448907,N,C,C,1.3,1.31408637,3,1.41,1.43050644,6,1.42,1.4569734,12,Y,17,22,4.0
M_ID_72a862756b,4551,387,36,-0.03764084,-0.05747065,N,C,C,1.0,1.05735778,3,1.13,1.21493496,6,1.02,1.10582197,12,Y,25,7,3.0
M_ID_4ef387a7ea,35,422,27,1.39010538,1.26121163,N,C,C,1.09,1.09337258,3,1.18,1.15572917,6,1.32,1.26458052,12,Y,87,11,3.0
M_ID_e4dbe753ff,3290,80,37,-0.01781104,-0.05747065,N,C,B,0.97,0.9964428,3,0.96,0.98256972,6,0.97,0.98732451,12,Y,-1,14,4.0
M_ID_227620e9ce,725,884,27,-0.02772594,-0.05747065,N,C,C,1.07,1.04939647,3,1.01,1.03435469,6,1.18,1.20153203,12,N,140,9,1.0
M_ID_80a179f0cb,3656,307,19,-0.03764084,-0.03764084,N,C,C,1.1,1.12208038,3,1.06,1.10841608,6,1.0,1.08059102,12,N,188,9,1.0
M_ID_8b5784fbce,35,45,18,1.17197749,1.17197749,N,C,C,1.1,1.15453915,3,1.14,1.19248094,6,1.2,1.25311895,12,N,242,9,1.0
M_ID_88d88a69de,35,792,9,1.38019048,1.37027557,N,C,C,1.06,1.10863698,3,1.07,1.0967274,6,1.05,1.04615666,12,N,283,9,1.0
M_ID_81d6c2b89c,1780,884,27,-0.00789613,-0.03764084,N,C,C,0.87,0.90657976,3,0.87,0.92077902,6,0.98,1.01109559,12,N,-1,15,1.0
M_ID_69d6d04aca,35,222,21,0.5275087,0.5275087,N,C,C,1.03,0.9936209,3,1.07,1.03853787,6,1.16,1.1061115,12,N,162,20,5.0
M_ID_8709f6d122,1501,307,19,0.01193368,-0.05747065,N,C,C,1.11,1.09526368,3,1.02,1.08684752,6,1.01,1.11102158,12,Y,160,21,5.0
M_ID_c6ca6282e6,35,818,12,0.68614717,0.64648756,N,C,C,1.08,1.01651967,3,1.23,1.05077698,6,1.35,1.12668718,12,Y,76,2,3.0
M_ID_81763af392,35,184,40,1.46942462,1.46942462,N,C,C,1.0,1.03682383,3,1.07,1.05625,6,1.07,1.07824861,12,Y,158,15,1.0
M_ID_937b804192,8826,706,26,-0.05747065,-0.05747065,Y,C,C,0.99,1.00431034,3,0.89,0.92443835,6,0.78,0.81556949,12,Y,-1,-1,
M_ID_66cd7f0641,419,195,34,0.15074234,0.10116782,N,C,B,0.94,1.00968348,3,1.17,1.05680012,6,1.1,1.05332819,12,Y,137,19,3.0
M_ID_b65f5445d8,17545,307,19,-0.05747065,-0.05747065,N,C,C,1.01,1.05471536,3,1.06,1.14090741,6,1.07,1.18182098,12,N,48,9,1.0
M_ID_fc34229a83,56809,705,33,-0.03764084,-0.04755575,N,C,B,1.0,0.96743295,3,0.97,0.9325081,6,0.98,0.9333186,12,N,78,9,1.0
M_ID_9ab231cb01,35,45,18,0.63657265,0.63657265,N,C,C,0.96,0.96869441,3,0.98,1.00142298,6,0.99,1.0157475,12,N,46,19,3.0
M_ID_84f71b5409,3290,80,37,-0.02772594,-0.05747065,N,C,B,1.01,1.03780839,3,1.01,1.06571078,6,1.04,1.08927427,12,N,96,9,1.0
M_ID_06881f723f,35,419,1,2.26261697,2.26261697,N,C,C,1.01,1.01074756,3,1.08,1.06586192,6,1.04,1.01924972,12,N,-1,11,3.0
M_ID_5e79c5152d,89118,307,19,-0.02772594,-0.02772594,N,C,C,1.32,1.28520722,3,1.34,1.3067126,6,1.52,1.38273828,12,Y,69,9,1.0
M_ID_32030797bf,88746,367,16,0.02184858,0.02184858,N,C,B,1.08,1.08795075,3,1.07,1.09462035,6,1.06,1.09511507,12,N,126,4,4.0
M_ID_5a7f3a4433,35,278,37,1.10257316,1.08274335,N,C,B,1.09,1.12522584,3,1.1,1.14574676,6,1.12,1.17009675,12,N,9,16,1.0
M_ID_266f88d6ab,20690,222,21,-0.05747065,-0.05747065,N,C,C,1.0,1.00424837,3,1.01,1.05228758,6,1.0,1.03341503,12,N,-1,5,5.0
M_ID_38228a733a,35,560,34,0.90427507,0.90427507,N,C,B,1.04,1.06057296,3,1.06,1.07951777,6,1.08,1.09503858,12,N,209,9,1.0
M_ID_f7be7f8ee7,35,884,27,1.81644627,1.77678665,N,C,C,1.05,1.10214457,3,1.01,1.09252172,6,1.09,1.17122501,12,N,308,16,1.0
M_ID_55b016e64b,35,560,34,0.92410488,0.92410488,N,C,B,0.99,0.99698979,3,0.99,0.99205055,6,1.02,1.00286753,12,Y,11,23,2.0
M_ID_2affefc8a3,4017,307,19,-0.03764084,-0.03764084,N,C,C,1.06,1.07365079,3,1.11,1.13661376,6,1.09,1.17224868,12,Y,143,5,5.0
M_ID_8d5ab57c13,35,884,27,1.54874385,1.53882895,N,C,C,1.08,1.10299083,3,1.07,1.07029265,6,1.15,1.11943007,12,N,-1,-1,
M_ID_7da808021c,2848,80,37,0.10116782,-0.05747065,N,C,B,1.04,1.02331044,3,1.09,1.04571738,6,1.13,1.07615046,12,Y,69,9,1.0
M_ID_2b25e0097e,5741,367,16,0.02184858,-0.05747065,N,C,C,0.96,0.96891878,3,0.94,0.94721288,6,0.95,0.94998981,12,N,259,21,5.0
M_ID_1f1eaf6ca6,35,560,34,1.35044577,1.35044577,N,C,B,1.02,1.02651627,3,1.01,1.01032758,6,1.08,1.03799803,12,N,274,9,1.0
M_ID_dd8f41cf5c,35,705,33,0.9637645,0.95384959,N,C,B,1.03,1.03147216,3,1.04,1.05267081,6,1.08,1.0645933,12,N,296,15,1.0
M_ID_59537a5cb0,35,560,34,0.91418997,0.91418997,N,C,A,1.04,1.01497709,3,1.04,0.99294005,6,1.09,1.02420072,12,N,100,16,1.0
M_ID_3543bb7348,50675,307,19,-0.02772594,-0.03764084,N,C,C,1.08,1.0974359,3,1.1,1.16220017,6,1.03,1.13738627,12,N,-1,13,4.0
M_ID_5f130447db,2405,34,38,0.22014667,0.19040196,N,C,C,1.0,1.12219551,3,1.13,1.34354968,6,1.46,1.70262238,12,Y,69,9,1.0
M_ID_e6bc585098,35,80,37,0.88444526,0.88444526,N,C,B,1.09,1.12429621,3,1.11,1.13400134,6,1.16,1.15480821,12,N,304,20,5.0
M_ID_b88412b590,824,884,27,-0.01781104,-0.05747065,N,C,C,0.91,0.96452103,3,0.9,0.97609393,6,1.28,1.23627302,12,Y,76,2,3.0
M_ID_146de642dc,62011,705,33,-0.04755575,-0.05747065,N,C,B,1.02,1.00202934,3,1.05,1.01310373,6,1.06,1.00569664,12,Y,53,20,5.0
M_ID_604067648d,1577,309,21,-0.05747065,-0.05747065,N,C,C,1.22,1.0567833,3,1.26,1.08717004,6,1.36,1.20971455,12,N,147,19,3.0
M_ID_2d082df328,35,842,37,1.52891404,1.51899914,N,C,B,1.24,1.20703654,3,1.54,1.44170694,6,1.49,1.41793638,12,N,159,9,1.0
M_ID_e5ade5bfb4,35,278,37,0.88444526,0.87453036,N,C,B,1.15,1.09803379,3,1.2,1.13152074,6,1.21,1.14857806,12,N,175,16,1.0
